,urn,component,size,size_hh,n
0,95027,23,1,80,18
0,95019,24,1,12,18
0,95039,25,1,96,18
0,95046,26,1,86,18
0,95060,27,1,108,18
0,95026,28,1,86,18
0,95042,29,1,89,18
0,95040,30,1,91,18
0,131819,31,1,38,18
0,95044,32,1,79,18
0,95049,33,1,14,18
0,95018,34,1,16,18
0,129655,35,1,3,18
0,95104,36,1,11,18
0,135698,37,1,128,18
0,95108,1,28,6463,19
1,135698,1,28,6463,19
2,95020,1,28,6463,19
3,95022,1,28,6463,19
4,95023,1,28,6463,19
5,95024,1,28,6463,19
6,95025,1,28,6463,19
7,95027,1,28,6463,19
8,95030,1,28,6463,19
9,95031,1,28,6463,19
10,95032,1,28,6463,19
11,95033,1,28,6463,19
12,95034,1,28,6463,19
13,95037,1,28,6463,19
14,95043,1,28,6463,19
15,95045,1,28,6463,19
16,95055,1,28,6463,19
17,95057,1,28,6463,19
18,95061,1,28,6463,19
19,95062,1,28,6463,19
20,95063,1,28,6463,19
21,95064,1,28,6463,19
22,95065,1,28,6463,19
23,95066,1,28,6463,19
24,95067,1,28,6463,19
25,95068,1,28,6463,19
26,95071,1,28,6463,19
27,132193,1,28,6463,19
0,125354,2,1,77,19
0,95035,3,1,184,19
0,127257,4,1,255,19
0,95051,5,1,80,19
0,95103,6,1,15,19
0,95053,7,1,80,19
0,95047,8,1,111,19
0,95038,9,1,95,19
0,95059,10,1,110,19
0,136176,11,1,39,19
0,95054,12,1,72,19
0,95058,13,1,99,19
0,95056,14,1,84,19
0,134849,15,1,79,19
0,95041,16,1,92,19
0,95052,17,1,93,19
0,95021,18,1,167,19
0,95019,19,1,12,19
0,95039,20,1,96,19
0,95104,21,2,96,19
1,95046,21,2,96,19
0,95060,22,1,108,19
0,95026,23,1,86,19
0,95042,24,1,89,19
0,95040,25,1,91,19
0,131819,26,1,38,19
0,95048,27,1,66,19
0,95044,28,1,79,19
0,95049,29,1,14,19
0,95018,30,1,16,19
0,129655,31,1,3,19
0,95064,1,1,605,20
0,95108,2,20,3956,20
1,135698,2,20,3956,20
2,125354,2,20,3956,20
3,95030,2,20,3956,20
4,95032,2,20,3956,20
5,95034,2,20,3956,20
6,95035,2,20,3956,20
7,95039,2,20,3956,20
8,95048,2,20,3956,20
9,95049,2,20,3956,20
10,95051,2,20,3956,20
11,95056,2,20,3956,20
12,95057,2,20,3956,20
13,95060,2,20,3956,20
14,95061,2,20,3956,20
15,95062,2,20,3956,20
16,95065,2,20,3956,20
17,95066,2,20,3956,20
18,95067,2,20,3956,20
19,95068,2,20,3956,20
0,95047,3,2,610,20
1,95071,3,2,610,20
0,132193,4,2,585,20
1,95038,4,2,585,20
0,95025,5,2,505,20
1,95063,5,2,505,20
0,95022,6,1,157,20
0,127257,7,1,255,20
0,95103,8,1,15,20
0,95053,9,1,80,20
0,95037,10,1,174,20
0,95045,11,1,94,20
0,95020,12,1,128,20
0,95059,13,1,110,20
0,136176,14,1,39,20
0,95031,15,1,153,20
0,95024,16,3,311,20
1,95033,16,3,311,20
2,95046,16,3,311,20
0,95054,17,1,72,20
0,95058,18,1,99,20
0,134849,19,1,79,20
0,95041,20,1,92,20
0,95043,21,1,100,20
0,95023,22,1,160,20
0,95052,23,1,93,20
0,95021,24,1,167,20
0,95055,25,1,88,20
0,95027,26,1,80,20
0,95019,27,1,12,20
0,95026,28,1,86,20
0,95042,29,1,89,20
0,95040,30,1,91,20
0,131819,31,1,38,20
0,95044,32,1,79,20
0,95018,33,1,16,20
0,129655,34,1,3,20
0,95104,35,1,11,20
0,95064,1,3,1323,21
1,132193,1,3,1323,21
2,127257,1,3,1323,21
0,95046,2,8,1897,21
1,95019,2,8,1897,21
2,95023,2,8,1897,21
3,95060,2,8,1897,21
4,95065,2,8,1897,21
5,95066,2,8,1897,21
6,95035,2,8,1897,21
7,95068,2,8,1897,21
0,95047,3,2,610,21
1,95071,3,2,610,21
0,95108,4,7,1452,21
1,95024,4,7,1452,21
2,95061,4,7,1452,21
3,95062,4,7,1452,21
4,95032,4,7,1452,21
5,95033,4,7,1452,21
6,95038,4,7,1452,21
0,95041,5,9,1351,21
1,95048,5,9,1351,21
2,95049,5,9,1351,21
3,95020,5,9,1351,21
4,95025,5,9,1351,21
5,135698,5,9,1351,21
6,95030,5,9,1351,21
7,95063,5,9,1351,21
8,95067,5,9,1351,21
0,95022,6,1,157,21
0,125354,7,1,77,21
0,95051,8,1,80,21
0,95103,9,1,15,21
0,95057,10,1,86,21
0,95053,11,1,80,21
0,95037,12,1,174,21
0,95045,13,1,94,21
0,95059,14,1,110,21
0,136176,15,1,39,21
0,95031,16,1,153,21
0,95054,17,1,72,21
0,95058,18,1,99,21
0,95056,19,1,84,21
0,134849,20,1,79,21
0,95034,21,1,141,21
0,95043,22,1,100,21
0,95052,23,1,93,21
0,95021,24,1,167,21
0,95055,25,1,88,21
0,95027,26,1,80,21
0,95039,27,1,96,21
0,95026,28,1,86,21
0,95042,29,1,89,21
0,95040,30,1,91,21
0,131819,31,1,38,21
0,95044,32,1,79,21
0,95018,33,1,16,21
0,129655,34,1,3,21
0,95104,35,1,11,21
0,95064,1,3,831,22
1,95021,1,3,831,22
2,95054,1,3,831,22
0,95108,2,17,3910,22
1,95047,2,17,3910,22
2,95031,2,17,3910,22
3,95022,2,17,3910,22
4,95055,2,17,3910,22
5,95056,2,17,3910,22
6,95025,2,17,3910,22
7,95032,2,17,3910,22
8,95061,2,17,3910,22
9,95062,2,17,3910,22
10,95063,2,17,3910,22
11,95030,2,17,3910,22
12,95065,2,17,3910,22
13,95071,2,17,3910,22
14,95068,2,17,3910,22
15,95037,2,17,3910,22
16,95039,2,17,3910,22
0,132193,3,1,491,22
0,95067,4,1,344,22
0,95066,5,1,506,22
0,125354,6,1,77,22
0,95035,7,1,184,22
0,127257,8,1,255,22
0,95051,9,1,80,22
0,95103,10,1,15,22
0,95057,11,1,86,22
0,95053,12,1,80,22
0,95045,13,1,94,22
0,95038,14,1,95,22
0,95020,15,1,128,22
0,95059,16,1,110,22
0,136176,17,1,39,22
0,95033,18,1,135,22
0,95058,19,1,99,22
0,134849,20,1,79,22
0,95034,21,1,141,22
0,95041,22,1,92,22
0,95043,23,1,100,22
0,95023,24,1,160,22
0,95052,25,1,93,22
0,95027,26,1,80,22
0,95019,27,1,12,22
0,95024,28,2,178,22
1,95046,28,2,178,22
0,95060,29,1,108,22
0,95026,30,1,86,22
0,95042,31,1,89,22
0,95040,32,1,91,22
0,131819,33,1,38,22
0,95048,34,1,66,22
0,95044,35,1,79,22
0,95049,36,1,14,22
0,95018,37,1,16,22
0,129655,38,1,3,22
0,95104,39,1,11,22
0,135698,40,1,128,22
0,95064,1,3,953,23
1,127257,1,3,953,23
2,95108,1,3,953,23
0,95065,2,3,687,23
1,95027,2,3,687,23
2,95039,2,3,687,23
0,95071,3,1,503,23
0,132193,4,17,3979,23
1,95047,4,17,3979,23
2,95034,4,17,3979,23
3,95020,4,17,3979,23
4,95022,4,17,3979,23
5,95056,4,17,3979,23
6,95024,4,17,3979,23
7,95026,4,17,3979,23
8,95059,4,17,3979,23
9,95025,4,17,3979,23
10,95061,4,17,3979,23
11,95062,4,17,3979,23
12,95063,4,17,3979,23
13,95033,4,17,3979,23
14,95066,4,17,3979,23
15,95067,4,17,3979,23
16,95068,4,17,3979,23
0,95030,5,1,141,23
0,125354,6,1,77,23
0,95035,7,1,184,23
0,95051,8,1,80,23
0,95103,9,1,15,23
0,95057,10,1,86,23
0,95053,11,1,80,23
0,95037,12,1,174,23
0,95045,13,1,94,23
0,95038,14,1,95,23
0,136176,15,1,39,23
0,95032,16,1,167,23
0,95031,17,1,153,23
0,95054,18,1,72,23
0,95058,19,1,99,23
0,134849,20,1,79,23
0,95041,21,1,92,23
0,95043,22,1,100,23
0,95023,23,1,160,23
0,95052,24,1,93,23
0,95021,25,1,167,23
0,95055,26,1,88,23
0,95019,27,1,12,23
0,95046,28,1,86,23
0,95060,29,1,108,23
0,95042,30,1,89,23
0,95040,31,1,91,23
0,131819,32,1,38,23
0,95048,33,1,66,23
0,95044,34,1,79,23
0,95049,35,1,14,23
0,95018,36,1,16,23
0,129655,37,1,3,23
0,95104,38,1,11,23
0,135698,39,1,128,23
0,95108,1,27,6198,24
1,95018,1,27,6198,24
2,95020,1,27,6198,24
3,95021,1,27,6198,24
4,95023,1,27,6198,24
5,95024,1,27,6198,24
6,95025,1,27,6198,24
7,95030,1,27,6198,24
8,95032,1,27,6198,24
9,95033,1,27,6198,24
10,95037,1,27,6198,24
11,95039,1,27,6198,24
12,134849,1,27,6198,24
13,95045,1,27,6198,24
14,95056,1,27,6198,24
15,95057,1,27,6198,24
16,95060,1,27,6198,24
17,95061,1,27,6198,24
18,95062,1,27,6198,24
19,95063,1,27,6198,24
20,95064,1,27,6198,24
21,95065,1,27,6198,24
22,95066,1,27,6198,24
23,95067,1,27,6198,24
24,95068,1,27,6198,24
25,95071,1,27,6198,24
26,132193,1,27,6198,24
0,95022,2,1,157,24
0,125354,3,2,169,24
1,95052,3,2,169,24
0,95035,4,1,184,24
0,127257,5,2,326,24
1,95054,5,2,326,24
0,95051,6,1,80,24
0,95103,7,1,15,24
0,95053,8,1,80,24
0,95047,9,1,111,24
0,95038,10,1,95,24
0,95059,11,1,110,24
0,136176,12,1,39,24
0,95031,13,1,153,24
0,95058,14,1,99,24
0,95034,15,1,141,24
0,95041,16,1,92,24
0,95043,17,1,100,24
0,95055,18,1,88,24
0,95027,19,1,80,24
0,95019,20,1,12,24
0,95046,21,1,86,24
0,95026,22,1,86,24
0,95042,23,1,89,24
0,95040,24,1,91,24
0,131819,25,1,38,24
0,95048,26,1,66,24
0,95044,27,1,79,24
0,95049,28,1,14,24
0,129655,29,1,3,24
0,95104,30,1,11,24
0,135698,31,1,128,24
0,132193,1,12,3830,25
1,95108,1,12,3830,25
2,95032,1,12,3830,25
3,95065,1,12,3830,25
4,95062,1,12,3830,25
5,95033,1,12,3830,25
6,95064,1,12,3830,25
7,127257,1,12,3830,25
8,95068,1,12,3830,25
9,95037,1,12,3830,25
10,95038,1,12,3830,25
11,95071,1,12,3830,25
0,95048,2,3,635,25
1,95030,2,3,635,25
2,95063,2,3,635,25
0,95067,3,2,435,25
1,95052,3,2,435,25
0,95066,4,1,506,25
0,95061,5,1,378,25
0,95022,6,1,157,25
0,125354,7,1,77,25
0,95035,8,1,184,25
0,95051,9,1,80,25
0,95103,10,1,15,25
0,95057,11,1,86,25
0,95053,12,1,80,25
0,95025,13,1,75,25
0,95047,14,1,111,25
0,95045,15,1,94,25
0,95020,16,1,128,25
0,95059,17,1,110,25
0,136176,18,1,39,25
0,95031,19,1,153,25
0,95019,20,2,83,25
1,95054,20,2,83,25
0,95058,21,1,99,25
0,95056,22,1,84,25
0,134849,23,1,79,25
0,95034,24,1,141,25
0,95041,25,1,92,25
0,95043,26,1,100,25
0,95023,27,1,160,25
0,95021,28,1,167,25
0,95055,29,1,88,25
0,95027,30,1,80,25
0,95039,31,1,96,25
0,95046,32,1,86,25
0,95060,33,1,108,25
0,95026,34,1,86,25
0,95024,35,1,93,25
0,95042,36,1,89,25
0,95040,37,1,91,25
0,131819,38,1,38,25
0,95044,39,1,79,25
0,95049,40,1,14,25
0,95018,41,1,16,25
0,129655,42,1,3,25
0,95104,43,1,11,25
0,135698,44,1,128,25
0,95064,1,2,849,26
1,127257,1,2,849,26
0,132193,2,12,2970,26
1,95046,2,12,2970,26
2,95052,2,12,2970,26
3,95058,2,12,2970,26
4,95059,2,12,2970,26
5,95061,2,12,2970,26
6,95030,2,12,2970,26
7,95063,2,12,2970,26
8,95065,2,12,2970,26
9,95066,2,12,2970,26
10,95038,2,12,2970,26
11,95039,2,12,2970,26
0,95071,3,1,503,26
0,95056,4,4,1158,26
1,95068,4,4,1158,26
2,95037,4,4,1158,26
3,95062,4,4,1158,26
0,95041,5,2,425,26
1,95067,5,2,425,26
0,95022,6,1,157,26
0,95108,7,2,235,26
1,95020,7,2,235,26
0,125354,8,1,77,26
0,95035,9,1,184,26
0,95051,10,1,80,26
0,95103,11,1,15,26
0,95057,12,1,86,26
0,95053,13,1,80,26
0,95025,14,1,75,26
0,95047,15,1,111,26
0,95045,16,1,94,26
0,136176,17,1,39,26
0,95032,18,1,167,26
0,95031,19,1,153,26
0,95033,20,1,135,26
0,95054,21,1,72,26
0,134849,22,1,79,26
0,95034,23,1,141,26
0,95043,24,1,100,26
0,95023,25,1,160,26
0,95021,26,1,167,26
0,95055,27,1,88,26
0,95027,28,1,80,26
0,95019,29,1,12,26
0,95060,30,1,108,26
0,95026,31,1,86,26
0,95024,32,1,93,26
0,95042,33,1,89,26
0,95040,34,1,91,26
0,131819,35,1,38,26
0,95048,36,1,66,26
0,95044,37,1,79,26
0,95049,38,1,14,26
0,95018,39,1,16,26
0,129655,40,1,3,26
0,95104,41,1,11,26
0,135698,42,1,128,26
0,95108,1,25,5963,27
1,127257,1,25,5963,27
2,95022,1,25,5963,27
3,95025,1,25,5963,27
4,95031,1,25,5963,27
5,95033,1,25,5963,27
6,95035,1,25,5963,27
7,95037,1,25,5963,27
8,95042,1,25,5963,27
9,95052,1,25,5963,27
10,95053,1,25,5963,27
11,95054,1,25,5963,27
12,95055,1,25,5963,27
13,95056,1,25,5963,27
14,95057,1,25,5963,27
15,95060,1,25,5963,27
16,95061,1,25,5963,27
17,95062,1,25,5963,27
18,95063,1,25,5963,27
19,95064,1,25,5963,27
20,95065,1,25,5963,27
21,95066,1,25,5963,27
22,95068,1,25,5963,27
23,95071,1,25,5963,27
24,132193,1,25,5963,27
0,95041,2,2,425,27
1,95067,2,2,425,27
0,95030,3,1,141,27
0,125354,4,1,77,27
0,95051,5,1,80,27
0,95103,6,1,15,27
0,95047,7,1,111,27
0,95045,8,1,94,27
0,95038,9,1,95,27
0,95020,10,1,128,27
0,95059,11,1,110,27
0,136176,12,1,39,27
0,95032,13,1,167,27
0,95058,14,1,99,27
0,134849,15,1,79,27
0,95034,16,1,141,27
0,95043,17,1,100,27
0,95023,18,1,160,27
0,95021,19,1,167,27
0,95027,20,1,80,27
0,95019,21,1,12,27
0,95039,22,1,96,27
0,95046,23,1,86,27
0,95026,24,1,86,27
0,95024,25,1,93,27
0,95040,26,1,91,27
0,131819,27,1,38,27
0,95048,28,1,66,27
0,95044,29,1,79,27
0,95049,30,1,14,27
0,95018,31,1,16,27
0,129655,32,1,3,27
0,95104,33,1,11,27
0,135698,34,1,128,27
0,95064,1,2,764,28
1,95023,1,2,764,28
0,95108,2,23,5142,28
1,135698,2,23,5142,28
2,127257,2,23,5142,28
3,95024,2,23,5142,28
4,95027,2,23,5142,28
5,95030,2,23,5142,28
6,95032,2,23,5142,28
7,95033,2,23,5142,28
8,95034,2,23,5142,28
9,95035,2,23,5142,28
10,95042,2,23,5142,28
11,95054,2,23,5142,28
12,95055,2,23,5142,28
13,95058,2,23,5142,28
14,95060,2,23,5142,28
15,95061,2,23,5142,28
16,95062,2,23,5142,28
17,95063,2,23,5142,28
18,95065,2,23,5142,28
19,95066,2,23,5142,28
20,95067,2,23,5142,28
21,95068,2,23,5142,28
22,132193,2,23,5142,28
0,95071,3,1,503,28
0,95022,4,1,157,28
0,95048,5,2,139,28
1,125354,5,2,139,28
0,95051,6,1,80,28
0,95103,7,1,15,28
0,95057,8,1,86,28
0,95053,9,1,80,28
0,95025,10,1,75,28
0,95047,11,1,111,28
0,95037,12,1,174,28
0,95045,13,1,94,28
0,95038,14,1,95,28
0,95020,15,1,128,28
0,95059,16,1,110,28
0,136176,17,1,39,28
0,95031,18,1,153,28
0,95056,19,1,84,28
0,134849,20,1,79,28
0,95041,21,1,92,28
0,95043,22,1,100,28
0,95052,23,1,93,28
0,95021,24,1,167,28
0,95019,25,1,12,28
0,95039,26,1,96,28
0,95046,27,1,86,28
0,95026,28,1,86,28
0,95040,29,1,91,28
0,131819,30,1,38,28
0,95044,31,1,79,28
0,95049,32,1,14,28
0,95018,33,1,16,28
0,129655,34,1,3,28
0,95104,35,1,11,28
0,95044,1,6,2349,29
1,95032,1,6,2349,29
2,95064,1,6,2349,29
3,95065,1,6,2349,29
4,95066,1,6,2349,29
5,95071,1,6,2349,29
0,132193,2,9,2049,29
1,95108,2,9,2049,29
2,95055,2,9,2049,29
3,95026,2,9,2049,29
4,95060,2,9,2049,29
5,95062,2,9,2049,29
6,95033,2,9,2049,29
7,95068,2,9,2049,29
8,95037,2,9,2049,29
0,135698,3,2,576,29
1,95063,3,2,576,29
0,95067,4,3,514,29
1,95052,4,3,514,29
2,95053,4,3,514,29
0,95061,5,1,378,29
0,95030,6,1,141,29
0,95022,7,1,157,29
0,125354,8,1,77,29
0,95035,9,1,184,29
0,127257,10,1,255,29
0,95051,11,1,80,29
0,95103,12,1,15,29
0,95057,13,1,86,29
0,95025,14,1,75,29
0,95047,15,1,111,29
0,95045,16,1,94,29
0,95038,17,1,95,29
0,95020,18,1,128,29
0,95059,19,1,110,29
0,136176,20,1,39,29
0,95031,21,1,153,29
0,95054,22,1,72,29
0,95058,23,1,99,29
0,95056,24,1,84,29
0,134849,25,1,79,29
0,95034,26,1,141,29
0,95041,27,1,92,29
0,95043,28,1,100,29
0,95023,29,1,160,29
0,95021,30,1,167,29
0,95027,31,1,80,29
0,95019,32,1,12,29
0,95039,33,1,96,29
0,95046,34,1,86,29
0,95024,35,1,93,29
0,95042,36,1,89,29
0,95040,37,1,91,29
0,131819,38,1,38,29
0,95048,39,1,66,29
0,95049,40,1,14,29
0,95018,41,1,16,29
0,129655,42,1,3,29
0,95104,43,1,11,29
0,95064,1,3,1004,30
1,127257,1,3,1004,30
2,95021,1,3,1004,30
0,95045,2,13,2728,30
1,95047,2,13,2728,30
2,95020,2,13,2728,30
3,95055,2,13,2728,30
4,95056,2,13,2728,30
5,95025,2,13,2728,30
6,95033,2,13,2728,30
7,95061,2,13,2728,30
8,95063,2,13,2728,30
9,95065,2,13,2728,30
10,95066,2,13,2728,30
11,95035,2,13,2728,30
12,95034,2,13,2728,30
0,95108,3,5,1223,30
1,95051,3,5,1223,30
2,95031,3,5,1223,30
3,95068,3,5,1223,30
4,95071,3,5,1223,30
0,95062,4,1,552,30
0,132193,5,2,581,30
1,95058,5,2,581,30
0,95067,6,2,435,30
1,95052,6,2,435,30
0,95030,7,1,141,30
0,95022,8,1,157,30
0,125354,9,1,77,30
0,95103,10,1,15,30
0,95057,11,1,86,30
0,95053,12,1,80,30
0,95037,13,1,174,30
0,95038,14,1,95,30
0,95059,15,1,110,30
0,136176,16,1,39,30
0,95032,17,1,167,30
0,95054,18,1,72,30
0,134849,19,1,79,30
0,95041,20,1,92,30
0,95043,21,1,100,30
0,95023,22,1,160,30
0,95027,23,1,80,30
0,95019,24,1,12,30
0,95039,25,1,96,30
0,95046,26,1,86,30
0,95060,27,1,108,30
0,95026,28,1,86,30
0,95024,29,1,93,30
0,95042,30,1,89,30
0,95040,31,1,91,30
0,131819,32,1,38,30
0,95048,33,1,66,30
0,95044,34,1,79,30
0,95049,35,1,14,30
0,95018,36,1,16,30
0,129655,37,1,3,30
0,95104,38,1,11,30
0,135698,39,1,128,30
0,95064,1,3,932,31
1,95037,1,3,932,31
2,95021,1,3,932,31
0,95108,2,21,4758,31
1,127257,2,21,4758,31
2,125354,2,21,4758,31
3,95020,2,21,4758,31
4,95022,2,21,4758,31
5,95023,2,21,4758,31
6,95027,2,21,4758,31
7,95030,2,21,4758,31
8,95034,2,21,4758,31
9,95035,2,21,4758,31
10,95038,2,21,4758,31
11,95039,2,21,4758,31
12,95048,2,21,4758,31
13,95056,2,21,4758,31
14,95061,2,21,4758,31
15,95062,2,21,4758,31
16,95063,2,21,4758,31
17,95065,2,21,4758,31
18,95066,2,21,4758,31
19,95068,2,21,4758,31
20,132193,2,21,4758,31
0,95071,3,1,503,31
0,95067,4,1,344,31
0,95051,5,1,80,31
0,95103,6,1,15,31
0,95057,7,1,86,31
0,95053,8,1,80,31
0,95025,9,1,75,31
0,95047,10,1,111,31
0,95045,11,1,94,31
0,95059,12,1,110,31
0,136176,13,1,39,31
0,95032,14,1,167,31
0,95031,15,1,153,31
0,95033,16,1,135,31
0,95054,17,1,72,31
0,95058,18,1,99,31
0,134849,19,1,79,31
0,95041,20,1,92,31
0,95043,21,1,100,31
0,95052,22,1,93,31
0,95055,23,1,88,31
0,95019,24,1,12,31
0,95046,25,1,86,31
0,95060,26,1,108,31
0,95026,27,1,86,31
0,95024,28,1,93,31
0,95042,29,1,89,31
0,95040,30,1,91,31
0,131819,31,1,38,31
0,95044,32,1,79,31
0,95049,33,1,14,31
0,95018,34,1,16,31
0,129655,35,1,3,31
0,95104,36,1,11,31
0,135698,37,1,128,31
0,95108,1,19,4913,32
1,95020,1,19,4913,32
2,95022,1,19,4913,32
3,95023,1,19,4913,32
4,95025,1,19,4913,32
5,95034,1,19,4913,32
6,95037,1,19,4913,32
7,95038,1,19,4913,32
8,95044,1,19,4913,32
9,95056,1,19,4913,32
10,95057,1,19,4913,32
11,95061,1,19,4913,32
12,95062,1,19,4913,32
13,95063,1,19,4913,32
14,95064,1,19,4913,32
15,95065,1,19,4913,32
16,95066,1,19,4913,32
17,95068,1,19,4913,32
18,95071,1,19,4913,32
0,132193,2,2,735,32
1,127257,2,2,735,32
0,95067,3,1,344,32
0,95030,4,1,141,32
0,125354,5,1,77,32
0,95035,6,1,184,32
0,95051,7,1,80,32
0,95103,8,1,15,32
0,95053,9,1,80,32
0,95047,10,1,111,32
0,95045,11,1,94,32
0,95059,12,1,110,32
0,136176,13,1,39,32
0,95032,14,1,167,32
0,95031,15,1,153,32
0,95033,16,1,135,32
0,95054,17,1,72,32
0,95058,18,1,99,32
0,134849,19,1,79,32
0,95041,20,1,92,32
0,95043,21,1,100,32
0,95052,22,1,93,32
0,95021,23,1,167,32
0,95055,24,1,88,32
0,95027,25,1,80,32
0,95019,26,1,12,32
0,95039,27,1,96,32
0,95024,28,2,178,32
1,95046,28,2,178,32
0,95060,29,1,108,32
0,95026,30,1,86,32
0,95042,31,1,89,32
0,95040,32,1,91,32
0,131819,33,1,38,32
0,95048,34,1,66,32
0,95049,35,1,14,32
0,95018,36,1,16,32
0,129655,37,1,3,32
0,95104,38,1,11,32
0,135698,39,1,128,32
0,132193,1,14,3195,33
1,95044,1,14,3195,33
2,95019,1,14,3195,33
3,95020,1,14,3195,33
4,95021,1,14,3195,33
5,95022,1,14,3195,33
6,95033,1,14,3195,33
7,95032,1,14,3195,33
8,95061,1,14,3195,33
9,95063,1,14,3195,33
10,95064,1,14,3195,33
11,127257,1,14,3195,33
12,95034,1,14,3195,33
13,95035,1,14,3195,33
0,135698,2,6,2108,33
1,95027,2,6,2108,33
2,95062,2,6,2108,33
3,95065,2,6,2108,33
4,95066,2,6,2108,33
5,95068,2,6,2108,33
0,95071,3,1,503,33
0,95067,4,1,344,33
0,95030,5,1,141,33
0,95024,6,3,308,33
1,95108,6,3,308,33
2,95060,6,3,308,33
0,125354,7,1,77,33
0,95051,8,1,80,33
0,95103,9,1,15,33
0,95057,10,1,86,33
0,95053,11,1,80,33
0,95025,12,1,75,33
0,95047,13,1,111,33
0,95037,14,1,174,33
0,95045,15,1,94,33
0,95040,16,2,184,33
1,95038,16,2,184,33
0,95059,17,1,110,33
0,136176,18,1,39,33
0,95031,19,1,153,33
0,95054,20,1,72,33
0,95058,21,1,99,33
0,95056,22,1,84,33
0,134849,23,1,79,33
0,95041,24,1,92,33
0,95043,25,1,100,33
0,95023,26,1,160,33
0,95052,27,1,93,33
0,95055,28,1,88,33
0,95039,29,1,96,33
0,95046,30,1,86,33
0,95026,31,1,86,33
0,95042,32,1,89,33
0,131819,33,1,38,33
0,95048,34,1,66,33
0,95049,35,1,14,33
0,95018,36,1,16,33
0,129655,37,1,3,33
0,95104,38,1,11,33
0,95064,1,2,760,34
1,95021,1,2,760,34
0,95065,2,2,686,34
1,95037,2,2,686,34
0,95071,3,1,503,34
0,132193,4,6,2166,34
1,95043,4,6,2166,34
2,95062,4,6,2166,34
3,95066,4,6,2166,34
4,95035,4,6,2166,34
5,95068,4,6,2166,34
0,95034,5,2,572,34
1,95063,5,2,572,34
0,95056,6,4,607,34
1,95051,6,4,607,34
2,95067,6,4,607,34
3,95060,6,4,607,34
0,95032,7,4,733,34
1,95033,7,4,733,34
2,95026,7,4,733,34
3,95061,7,4,733,34
0,95030,8,1,141,34
0,95108,9,2,264,34
1,95022,9,2,264,34
0,125354,10,1,77,34
0,127257,11,1,255,34
0,95103,12,1,15,34
0,95057,13,1,86,34
0,95053,14,1,80,34
0,95025,15,1,75,34
0,95047,16,1,111,34
0,95045,17,1,94,34
0,95038,18,1,95,34
0,95020,19,1,128,34
0,95059,20,1,110,34
0,136176,21,1,39,34
0,95031,22,1,153,34
0,95054,23,1,72,34
0,95058,24,1,99,34
0,134849,25,1,79,34
0,95041,26,1,92,34
0,95023,27,1,160,34
0,95052,28,1,93,34
0,95055,29,1,88,34
0,95027,30,1,80,34
0,95019,31,1,12,34
0,95039,32,1,96,34
0,95046,33,1,86,34
0,95024,34,1,93,34
0,95042,35,1,89,34
0,95040,36,1,91,34
0,131819,37,1,38,34
0,95048,38,1,66,34
0,95044,39,1,79,34
0,95049,40,1,14,34
0,95018,41,1,16,34
0,129655,42,1,3,34
0,95104,43,1,11,34
0,135698,44,1,128,34
0,95064,1,1,605,35
0,95041,2,18,4047,35
1,95043,2,18,4047,35
2,95046,2,18,4047,35
3,95034,2,18,4047,35
4,95051,2,18,4047,35
5,95063,2,18,4047,35
6,95023,2,18,4047,35
7,95024,2,18,4047,35
8,95025,2,18,4047,35
9,95061,2,18,4047,35
10,95062,2,18,4047,35
11,95033,2,18,4047,35
12,95030,2,18,4047,35
13,95065,2,18,4047,35
14,95066,2,18,4047,35
15,95067,2,18,4047,35
16,95068,2,18,4047,35
17,95039,2,18,4047,35
0,95047,3,2,610,35
1,95071,3,2,610,35
0,95032,4,3,739,35
1,132193,4,3,739,35
2,95042,4,3,739,35
0,95022,5,1,157,35
0,95108,6,1,109,35
0,125354,7,1,77,35
0,95035,8,1,184,35
0,127257,9,1,255,35
0,95103,10,1,15,35
0,95057,11,1,86,35
0,95053,12,1,80,35
0,95037,13,1,174,35
0,95045,14,1,94,35
0,95038,15,1,95,35
0,95020,16,1,128,35
0,95059,17,1,110,35
0,136176,18,1,39,35
0,95031,19,1,153,35
0,95054,20,1,72,35
0,95058,21,1,99,35
0,95056,22,1,84,35
0,134849,23,1,79,35
0,95052,24,1,93,35
0,95021,25,1,167,35
0,95055,26,1,88,35
0,95027,27,1,80,35
0,95019,28,1,12,35
0,95060,29,1,108,35
0,95026,30,1,86,35
0,95040,31,1,91,35
0,131819,32,1,38,35
0,95048,33,1,66,35
0,95044,34,1,79,35
0,95049,35,1,14,35
0,95018,36,1,16,35
0,129655,37,1,3,35
0,95104,38,1,11,35
0,135698,39,1,128,35
0,132193,1,11,3133,36
1,95031,1,11,3133,36
2,95022,1,11,3133,36
3,95024,1,11,3133,36
4,95062,1,11,3133,36
5,95033,1,11,3133,36
6,95064,1,11,3133,36
7,127257,1,11,3133,36
8,95066,1,11,3133,36
9,95035,1,11,3133,36
10,95039,1,11,3133,36
0,95065,2,1,516,36
0,95047,3,5,1274,36
1,95059,3,5,1274,36
2,95068,3,5,1274,36
3,95037,3,5,1274,36
4,95071,3,5,1274,36
0,95048,4,6,1225,36
1,125354,4,6,1225,36
2,95020,4,6,1225,36
3,95061,4,6,1225,36
4,95063,4,6,1225,36
5,95032,4,6,1225,36
0,95049,5,4,518,36
1,95057,5,4,518,36
2,95067,5,4,518,36
3,95041,5,4,518,36
0,95030,6,1,141,36
0,95108,7,1,109,36
0,95051,8,1,80,36
