,urn,component,size,size_hh,n
0,95037,22,1,174,3
0,95045,23,1,94,3
0,95038,24,1,95,3
0,95048,25,2,192,3
1,95020,25,2,192,3
0,95059,26,1,110,3
0,136176,27,1,39,3
0,95031,28,1,153,3
0,95033,29,1,135,3
0,95054,30,1,72,3
0,95058,31,1,99,3
0,95056,32,1,84,3
0,134849,33,1,79,3
0,95041,34,1,92,3
0,95043,35,1,100,3
0,95023,36,1,160,3
0,95052,37,1,93,3
0,95021,38,1,167,3
0,95055,39,1,88,3
0,95027,40,1,80,3
0,95019,41,1,12,3
0,95039,42,1,96,3
0,95046,43,1,86,3
0,95060,44,1,108,3
0,95026,45,1,86,3
0,95024,46,1,93,3
0,95042,47,1,89,3
0,95040,48,1,91,3
0,131819,49,1,38,3
0,95044,50,1,79,3
0,95049,51,1,14,3
0,95018,52,1,16,3
0,129655,53,1,3,3
0,95104,54,1,11,3
0,135698,55,1,128,3
0,95064,1,1,605,4
0,95065,2,1,516,4
0,95071,3,1,503,4
0,95062,4,1,552,4
0,132193,5,2,641,4
1,95031,5,2,641,4
0,95063,6,1,450,4
0,95061,7,4,1027,4
1,95108,7,4,1027,4
2,95068,7,4,1027,4
3,95037,7,4,1027,4
0,95067,8,1,344,4
0,95066,9,1,506,4
0,95030,10,1,141,4
0,95022,11,1,157,4
0,125354,12,1,77,4
0,95035,13,1,184,4
0,127257,14,1,255,4
0,95051,15,1,80,4
0,95103,16,1,15,4
0,95057,17,1,86,4
0,95053,18,1,80,4
0,95025,19,1,75,4
0,95047,20,1,111,4
0,95045,21,1,94,4
0,95038,22,1,95,4
0,95020,23,1,128,4
0,95059,24,1,110,4
0,136176,25,1,39,4
0,95032,26,1,167,4
0,95033,27,1,135,4
0,95054,28,1,72,4
0,95058,29,1,99,4
0,95056,30,1,84,4
0,134849,31,1,79,4
0,95034,32,1,141,4
0,95041,33,1,92,4
0,95043,34,1,100,4
0,95023,35,1,160,4
0,95052,36,1,93,4
0,95021,37,1,167,4
0,95055,38,1,88,4
0,95027,39,1,80,4
0,95019,40,1,12,4
0,95039,41,1,96,4
0,95046,42,1,86,4
0,95060,43,1,108,4
0,95026,44,1,86,4
0,95024,45,1,93,4
0,95042,46,1,89,4
0,95040,47,1,91,4
0,131819,48,1,38,4
0,95048,49,1,66,4
0,95044,50,1,79,4
0,95049,51,1,14,4
0,95018,52,1,16,4
0,129655,53,1,3,4
0,95104,54,1,11,4
0,135698,55,1,128,4
0,95064,1,2,760,5
1,95021,1,2,760,5
0,95065,2,1,516,5
0,95056,3,2,584,5
1,95071,3,2,584,5
0,95062,4,1,552,5
0,132193,5,2,735,5
1,127257,5,2,735,5
0,95034,6,3,694,5
1,95030,6,3,694,5
2,95063,6,3,694,5
0,95068,7,1,393,5
0,95067,8,1,344,5
0,95066,9,4,1138,5
1,95035,9,4,1138,5
2,95026,9,4,1138,5
3,95061,9,4,1138,5
0,95022,10,1,157,5
0,95108,11,1,109,5
0,125354,12,1,77,5
0,95051,13,1,80,5
0,95103,14,1,15,5
0,95057,15,1,86,5
0,95053,16,1,80,5
0,95025,17,1,75,5
0,95047,18,1,111,5
0,95037,19,1,174,5
0,95045,20,1,94,5
0,95038,21,1,95,5
0,95020,22,1,128,5
0,95059,23,1,110,5
0,136176,24,1,39,5
0,95032,25,1,167,5
0,95031,26,1,153,5
0,95033,27,1,135,5
0,95054,28,1,72,5
0,95058,29,1,99,5
0,134849,30,1,79,5
0,95041,31,1,92,5
0,95043,32,1,100,5
0,95023,33,1,160,5
0,95052,34,1,93,5
0,95055,35,1,88,5
0,95027,36,1,80,5
0,95019,37,1,12,5
0,95039,38,1,96,5
0,95046,39,1,86,5
0,95060,40,1,108,5
0,95024,41,1,93,5
0,95042,42,1,89,5
0,95040,43,1,91,5
0,131819,44,1,38,5
0,95048,45,1,66,5
0,95044,46,1,79,5
0,95049,47,1,14,5
0,95018,48,1,16,5
0,129655,49,1,3,5
0,95104,50,1,11,5
0,135698,51,1,128,5
0,95064,1,1,605,6
0,95065,2,1,516,6
0,95071,3,1,503,6
0,95062,4,1,552,6
0,132193,5,1,491,6
0,95034,6,2,572,6
1,95063,6,2,572,6
0,95068,7,1,393,6
0,95057,8,2,426,6
1,95067,8,2,426,6
0,95066,9,1,506,6
0,95061,10,1,378,6
0,95030,11,1,141,6
0,95022,12,1,157,6
0,95108,13,1,109,6
0,125354,14,1,77,6
0,95035,15,1,184,6
0,127257,16,1,255,6
0,95051,17,1,80,6
0,95103,18,1,15,6
0,95053,19,1,80,6
0,95025,20,1,75,6
0,95047,21,1,111,6
0,95037,22,1,174,6
0,95045,23,1,94,6
0,95038,24,1,95,6
0,95020,25,1,128,6
0,95059,26,1,110,6
0,136176,27,1,39,6
0,95032,28,1,167,6
0,95031,29,1,153,6
0,95033,30,1,135,6
0,95054,31,1,72,6
0,95058,32,1,99,6
0,95056,33,1,84,6
0,134849,34,1,79,6
0,95041,35,1,92,6
0,95043,36,1,100,6
0,95023,37,1,160,6
0,95052,38,1,93,6
0,95021,39,1,167,6
0,95055,40,1,88,6
0,95027,41,1,80,6
0,95019,42,1,12,6
0,95039,43,1,96,6
0,95046,44,1,86,6
0,95060,45,1,108,6
0,95026,46,1,86,6
0,95024,47,1,93,6
0,95042,48,1,89,6
0,95040,49,1,91,6
0,131819,50,1,38,6
0,95048,51,1,66,6
0,95044,52,1,79,6
0,95049,53,1,14,6
0,95018,54,1,16,6
0,129655,55,1,3,6
0,95104,56,1,11,6
0,135698,57,1,128,6
0,95064,1,4,1028,7
1,127257,1,4,1028,7
2,95108,1,4,1028,7
3,95044,1,4,1028,7
0,95056,2,3,709,7
1,95065,2,3,709,7
2,95047,2,3,709,7
0,95071,3,1,503,7
0,95027,4,2,629,7
1,95062,4,2,629,7
0,132193,5,1,491,7
0,125354,6,4,764,7
1,95055,6,4,764,7
2,95022,6,4,764,7
3,95063,6,4,764,7
0,95068,7,1,393,7
0,95067,8,2,447,7
1,95060,8,2,447,7
0,95066,9,1,506,7
0,95033,10,2,488,7
1,95061,10,2,488,7
0,95030,11,1,141,7
0,95035,12,1,184,7
0,95051,13,1,80,7
0,95103,14,1,15,7
0,95057,15,1,86,7
0,95053,16,1,80,7
0,95025,17,1,75,7
0,95037,18,1,174,7
0,95045,19,1,94,7
0,95038,20,1,95,7
0,95020,21,1,128,7
0,95059,22,1,110,7
0,136176,23,1,39,7
0,95032,24,1,167,7
0,95031,25,1,153,7
0,95054,26,1,72,7
0,95058,27,1,99,7
0,134849,28,1,79,7
0,95034,29,1,141,7
0,95041,30,1,92,7
0,95043,31,1,100,7
0,95023,32,1,160,7
0,95052,33,1,93,7
0,95021,34,1,167,7
0,95019,35,1,12,7
0,95039,36,1,96,7
0,95046,37,1,86,7
0,95026,38,1,86,7
0,95024,39,1,93,7
0,95042,40,1,89,7
0,95040,41,1,91,7
0,131819,42,1,38,7
0,95048,43,1,66,7
0,95049,44,1,14,7
0,95018,45,1,16,7
0,129655,46,1,3,7
0,95104,47,1,11,7
0,135698,48,1,128,7
0,95064,1,1,605,8
0,95065,2,1,516,8
0,95071,3,1,503,8
0,95062,4,1,552,8
0,132193,5,2,561,8
1,95054,5,2,561,8
0,95104,6,2,460,8
1,95063,6,2,460,8
0,95068,7,1,393,8
0,95067,8,1,344,8
0,95066,9,1,506,8
0,95061,10,1,378,8
0,95030,11,1,141,8
0,95022,12,1,157,8
0,95108,13,1,109,8
0,125354,14,1,77,8
0,95035,15,1,184,8
0,127257,16,1,255,8
0,95051,17,1,80,8
0,95103,18,1,15,8
0,95057,19,1,86,8
0,95053,20,1,80,8
0,95025,21,1,75,8
0,95047,22,1,111,8
0,95037,23,1,174,8
0,95045,24,1,94,8
0,95038,25,1,95,8
0,95020,26,1,128,8
0,95059,27,1,110,8
0,136176,28,1,39,8
0,95032,29,1,167,8
0,95031,30,1,153,8
0,95033,31,1,135,8
0,95058,32,1,99,8
0,95056,33,1,84,8
0,134849,34,1,79,8
0,95034,35,1,141,8
0,95041,36,1,92,8
0,95043,37,1,100,8
0,95023,38,1,160,8
0,95052,39,1,93,8
0,95021,40,1,167,8
0,95055,41,1,88,8
0,95027,42,1,80,8
0,95019,43,1,12,8
0,95039,44,1,96,8
0,95046,45,1,86,8
0,95060,46,1,108,8
0,95026,47,1,86,8
0,95024,48,1,93,8
0,95042,49,1,89,8
0,95040,50,1,91,8
0,131819,51,1,38,8
0,95048,52,1,66,8
0,95044,53,1,79,8
0,95049,54,1,14,8
0,95018,55,1,16,8
0,129655,56,1,3,8
0,135698,57,1,128,8
0,95064,1,1,605,9
0,95032,2,2,678,9
1,95065,2,2,678,9
0,95071,3,1,503,9
0,95062,4,1,552,9
0,132193,5,1,491,9
0,95063,6,1,450,9
0,95068,7,1,393,9
0,95067,8,1,344,9
0,95066,9,1,506,9
0,95061,10,1,378,9
0,95030,11,1,141,9
0,95022,12,1,157,9
0,95108,13,1,109,9
0,125354,14,1,77,9
0,95035,15,1,184,9
0,127257,16,1,255,9
0,95051,17,1,80,9
0,95103,18,1,15,9
0,95057,19,1,86,9
0,95053,20,1,80,9
0,95025,21,1,75,9
0,95047,22,1,111,9
0,95037,23,1,174,9
0,95045,24,1,94,9
0,95038,25,1,95,9
0,95020,26,1,128,9
0,95059,27,1,110,9
0,136176,28,1,39,9
0,95031,29,1,153,9
0,95033,30,1,135,9
0,95054,31,1,72,9
0,95058,32,1,99,9
0,95056,33,1,84,9
0,134849,34,1,79,9
0,95034,35,1,141,9
0,95041,36,1,92,9
0,95043,37,1,100,9
0,95023,38,1,160,9
0,95052,39,1,93,9
0,95021,40,1,167,9
0,95055,41,1,88,9
0,95027,42,1,80,9
0,95019,43,1,12,9
0,95039,44,1,96,9
0,95046,45,1,86,9
0,95060,46,1,108,9
0,95026,47,1,86,9
0,95024,48,1,93,9
0,95042,49,1,89,9
0,95040,50,1,91,9
0,131819,51,1,38,9
0,95048,52,1,66,9
0,95044,53,1,79,9
0,95049,54,1,14,9
0,95018,55,1,16,9
0,129655,56,1,3,9
0,95104,57,1,11,9
0,135698,58,1,128,9
0,95064,1,3,1351,10
1,127257,1,3,1351,10
2,95071,1,3,1351,10
0,95065,2,3,1078,10
1,95035,2,3,1078,10
2,95068,2,3,1078,10
0,95062,3,1,552,10
0,132193,4,1,491,10
0,95020,5,2,560,10
1,95063,5,2,560,10
0,95041,6,2,425,10
1,95067,6,2,425,10
0,95066,7,1,506,10
0,95061,8,1,378,10
0,95030,9,1,141,10
0,95022,10,1,157,10
0,95108,11,1,109,10
0,125354,12,1,77,10
0,95051,13,1,80,10
0,95103,14,1,15,10
0,95057,15,1,86,10
0,95053,16,1,80,10
0,95025,17,1,75,10
0,95047,18,1,111,10
0,95037,19,1,174,10
0,95045,20,1,94,10
0,95038,21,1,95,10
0,95059,22,1,110,10
0,136176,23,1,39,10
0,95032,24,1,167,10
0,95031,25,1,153,10
0,95033,26,1,135,10
0,95054,27,1,72,10
0,95058,28,1,99,10
0,95056,29,1,84,10
0,134849,30,1,79,10
0,95034,31,1,141,10
0,95043,32,1,100,10
0,95023,33,1,160,10
0,95052,34,1,93,10
0,95021,35,1,167,10
0,95055,36,1,88,10
0,95027,37,1,80,10
0,95019,38,1,12,10
0,95039,39,1,96,10
0,95046,40,1,86,10
0,95060,41,1,108,10
0,95026,42,1,86,10
0,95024,43,1,93,10
0,95042,44,1,89,10
0,95040,45,1,91,10
0,131819,46,1,38,10
0,95048,47,1,66,10
0,95044,48,1,79,10
0,95049,49,1,14,10
0,95018,50,1,16,10
0,129655,51,1,3,10
0,95104,52,1,11,10
0,135698,53,1,128,10
0,95064,1,1,605,11
0,95024,2,2,607,11
1,95065,2,2,607,11
0,95071,3,1,503,11
0,95062,4,1,552,11
0,132193,5,1,491,11
0,95063,6,1,450,11
0,95068,7,1,393,11
0,95067,8,1,344,11
0,95066,9,2,661,11
1,95022,9,2,661,11
0,95061,10,1,378,11
0,95030,11,1,141,11
0,95108,12,1,109,11
0,125354,13,1,77,11
0,95035,14,1,184,11
0,127257,15,1,255,11
0,95051,16,1,80,11
0,95103,17,1,15,11
0,95057,18,1,86,11
0,95053,19,1,80,11
0,95025,20,1,75,11
0,95047,21,1,111,11
0,95037,22,1,174,11
0,95045,23,1,94,11
0,95038,24,1,95,11
0,95020,25,2,220,11
1,95052,25,2,220,11
0,95059,26,1,110,11
0,136176,27,1,39,11
0,95032,28,1,167,11
0,95031,29,1,153,11
0,95033,30,1,135,11
0,95054,31,1,72,11
0,95058,32,1,99,11
0,95056,33,1,84,11
0,134849,34,1,79,11
0,95034,35,1,141,11
0,95041,36,1,92,11
0,95043,37,1,100,11
0,95023,38,1,160,11
0,95021,39,1,167,11
0,95055,40,1,88,11
0,95027,41,1,80,11
0,95019,42,1,12,11
0,95039,43,1,96,11
0,95046,44,1,86,11
0,95060,45,1,108,11
0,95026,46,1,86,11
0,95042,47,1,89,11
0,95040,48,1,91,11
0,131819,49,1,38,11
0,95048,50,1,66,11
0,95044,51,1,79,11
0,95049,52,1,14,11
0,95018,53,1,16,11
0,129655,54,1,3,11
0,95104,55,1,11,11
0,135698,56,1,128,11
0,95064,1,1,605,12
0,95065,2,2,1010,12
1,95066,2,2,1010,12
0,95071,3,1,503,12
0,95062,4,1,552,12
0,132193,5,2,568,12
1,95044,5,2,568,12
0,95025,6,5,879,12
1,95030,6,5,879,12
2,95063,6,5,879,12
3,95033,6,5,879,12
4,95034,6,5,879,12
0,95035,7,3,724,12
1,95068,7,3,724,12
2,95022,7,3,724,12
0,95067,8,1,344,12
0,95061,9,1,378,12
0,95108,10,1,109,12
0,125354,11,1,77,12
0,127257,12,1,255,12
0,95051,13,1,80,12
0,95103,14,1,15,12
0,95057,15,1,86,12
0,95053,16,1,80,12
0,95047,17,1,111,12
0,95037,18,1,174,12
0,95045,19,1,94,12
0,95038,20,1,95,12
0,95020,21,1,128,12
0,95059,22,1,110,12
0,136176,23,1,39,12
0,95032,24,1,167,12
0,95031,25,1,153,12
0,95054,26,1,72,12
0,95058,27,1,99,12
0,95056,28,1,84,12
0,134849,29,1,79,12
0,95041,30,1,92,12
0,95043,31,1,100,12
0,95023,32,1,160,12
0,95052,33,1,93,12
0,95021,34,1,167,12
0,95055,35,1,88,12
0,95027,36,1,80,12
0,95019,37,1,12,12
0,95039,38,1,96,12
0,95046,39,1,86,12
0,95060,40,1,108,12
0,95026,41,1,86,12
0,95024,42,1,93,12
0,95042,43,1,89,12
0,95040,44,1,91,12
0,131819,45,1,38,12
0,95048,46,1,66,12
0,95049,47,1,14,12
0,95018,48,1,16,12
0,129655,49,1,3,12
0,95104,50,1,11,12
0,135698,51,1,128,12
0,95064,1,2,760,13
1,95021,1,2,760,13
0,95065,2,1,516,13
0,95071,3,1,503,13
0,95062,4,1,552,13
0,95032,5,4,1110,13
1,132193,5,4,1110,13
2,95058,5,4,1110,13
3,95061,5,4,1110,13
0,95063,6,1,450,13
0,95068,7,1,393,13
0,95067,8,1,344,13
0,95066,9,1,506,13
0,95030,10,1,141,13
0,95022,11,1,157,13
0,95108,12,1,109,13
0,125354,13,1,77,13
0,95035,14,1,184,13
0,127257,15,1,255,13
0,95051,16,1,80,13
0,95103,17,1,15,13
0,95057,18,1,86,13
0,95053,19,1,80,13
0,95025,20,1,75,13
0,95047,21,1,111,13
0,95037,22,1,174,13
0,95045,23,1,94,13
0,95038,24,1,95,13
0,95020,25,1,128,13
0,95059,26,1,110,13
0,136176,27,1,39,13
0,95031,28,1,153,13
0,95033,29,1,135,13
0,95054,30,1,72,13
0,95056,31,1,84,13
0,134849,32,1,79,13
0,95034,33,1,141,13
0,95041,34,1,92,13
0,95043,35,1,100,13
0,95023,36,1,160,13
0,95052,37,1,93,13
0,95055,38,1,88,13
0,95027,39,1,80,13
0,95019,40,1,12,13
0,95039,41,1,96,13
0,95046,42,1,86,13
0,95060,43,1,108,13
0,95026,44,1,86,13
0,95024,45,1,93,13
0,95042,46,1,89,13
0,95040,47,1,91,13
0,131819,48,1,38,13
0,95048,49,1,66,13
0,95044,50,1,79,13
0,95049,51,1,14,13
0,95018,52,1,16,13
0,129655,53,1,3,13
0,95104,54,1,11,13
0,135698,55,1,128,13
0,95064,1,3,1298,14
1,95065,1,3,1298,14
2,95035,1,3,1298,14
0,95071,2,1,503,14
0,95062,3,1,552,14
0,132193,4,1,491,14
0,95025,5,3,1003,14
1,95066,5,3,1003,14
2,95063,5,3,1003,14
0,95051,6,2,469,14
1,95068,6,2,469,14
0,95067,7,1,344,14
0,95061,8,1,378,14
0,95030,9,1,141,14
0,95022,10,1,157,14
0,95108,11,1,109,14
0,125354,12,1,77,14
0,127257,13,1,255,14
0,95103,14,1,15,14
0,95057,15,1,86,14
0,95053,16,1,80,14
0,95047,17,1,111,14
0,95037,18,1,174,14
0,95045,19,1,94,14
0,95038,20,1,95,14
0,95020,21,1,128,14
0,95059,22,1,110,14
0,136176,23,1,39,14
0,95032,24,1,167,14
0,95031,25,1,153,14
0,95033,26,1,135,14
0,95054,27,1,72,14
0,95058,28,1,99,14
0,95056,29,1,84,14
0,134849,30,1,79,14
0,95034,31,1,141,14
0,95041,32,1,92,14
0,95043,33,1,100,14
0,95023,34,1,160,14
0,95052,35,1,93,14
0,95021,36,1,167,14
0,95055,37,1,88,14
0,95027,38,1,80,14
0,95019,39,1,12,14
0,95039,40,1,96,14
0,95046,41,1,86,14
0,95060,42,1,108,14
0,95026,43,1,86,14
0,95024,44,1,93,14
0,95042,45,1,89,14
0,95040,46,1,91,14
0,131819,47,1,38,14
0,95048,48,1,66,14
0,95044,49,1,79,14
0,95049,50,1,14,14
0,95018,51,1,16,14
0,129655,52,1,3,14
0,95104,53,1,11,14
0,135698,54,1,128,14
0,95064,1,1,605,15
0,95065,2,1,516,15
0,95071,3,1,503,15
0,95026,4,2,632,15
1,95062,4,2,632,15
0,132193,5,2,621,15
1,95033,5,2,621,15
0,95052,6,2,541,15
1,95063,6,2,541,15
0,95066,7,2,891,15
1,95068,7,2,891,15
0,95067,8,1,344,15
0,95044,9,2,456,15
1,95061,9,2,456,15
0,95030,10,1,141,15
0,95022,11,1,157,15
0,95108,12,1,109,15
0,125354,13,1,77,15
0,95035,14,1,184,15
0,127257,15,1,255,15
0,95051,16,1,80,15
0,95103,17,1,15,15
0,95057,18,1,86,15
0,95053,19,1,80,15
0,95025,20,1,75,15
0,95047,21,1,111,15
0,95037,22,1,174,15
0,95045,23,1,94,15
0,95038,24,1,95,15
0,95020,25,1,128,15
0,95059,26,1,110,15
0,136176,27,1,39,15
0,95032,28,1,167,15
0,95031,29,1,153,15
0,95054,30,1,72,15
0,95058,31,1,99,15
0,95056,32,1,84,15
0,134849,33,1,79,15
0,95034,34,1,141,15
0,95041,35,1,92,15
0,95043,36,1,100,15
0,95023,37,1,160,15
0,95021,38,1,167,15
0,95055,39,1,88,15
0,95027,40,1,80,15
0,95019,41,1,12,15
0,95039,42,1,96,15
0,95046,43,1,86,15
0,95060,44,1,108,15
0,95024,45,1,93,15
0,95042,46,1,89,15
0,95040,47,1,91,15
0,131819,48,1,38,15
0,95048,49,1,66,15
0,95049,50,1,14,15
0,95018,51,1,16,15
0,129655,52,1,3,15
0,95104,53,1,11,15
0,135698,54,1,128,15
0,95064,1,1,605,16
0,95065,2,1,516,16
0,95071,3,1,503,16
0,95062,4,1,552,16
0,132193,5,1,491,16
0,95034,6,3,1070,16
1,95066,6,3,1070,16
2,95063,6,3,1070,16
0,95068,7,1,393,16
0,95067,8,1,344,16
0,95061,9,1,378,16
0,95030,10,1,141,16
0,95022,11,1,157,16
0,95108,12,1,109,16
0,125354,13,1,77,16
0,95035,14,1,184,16
0,127257,15,1,255,16
0,95051,16,1,80,16
0,95103,17,1,15,16
0,95057,18,1,86,16
0,95053,19,1,80,16
0,95025,20,1,75,16
0,95047,21,1,111,16
0,95037,22,1,174,16
0,95045,23,1,94,16
0,95040,24,2,184,16
1,95038,24,2,184,16
0,95020,25,1,128,16
0,95059,26,1,110,16
0,136176,27,1,39,16
0,95032,28,1,167,16
0,95031,29,1,153,16
0,95033,30,1,135,16
0,95054,31,1,72,16
0,95058,32,1,99,16
0,95056,33,1,84,16
0,134849,34,1,79,16
0,95041,35,1,92,16
0,95043,36,1,100,16
0,95023,37,1,160,16
0,95052,38,1,93,16
0,95021,39,1,167,16
0,95055,40,1,88,16
0,95027,41,1,80,16
0,95019,42,1,12,16
0,95039,43,1,96,16
0,95046,44,1,86,16
0,95060,45,1,108,16
0,95026,46,1,86,16
0,95024,47,1,93,16
0,95042,48,1,89,16
0,131819,49,1,38,16
0,95048,50,1,66,16
0,95044,51,1,79,16
0,95049,52,1,14,16
0,95018,53,1,16,16
0,129655,54,1,3,16
0,95104,55,1,11,16
0,135698,56,1,128,16
0,95064,1,2,849,17
1,127257,1,2,849,17
0,95065,2,4,1712,17
1,95066,2,4,1712,17
2,95037,2,4,1712,17
3,95062,2,4,1712,17
0,95071,3,1,503,17
0,132193,4,3,659,17
1,95058,4,3,659,17
2,134849,4,3,659,17
0,95030,5,2,572,17
1,95063,5,2,572,17
0,95033,6,3,873,17
1,95068,6,3,873,17
2,95061,6,3,873,17
0,95032,7,3,649,17
1,95034,7,3,649,17
2,95067,7,3,649,17
0,95022,8,1,157,17
0,95108,9,1,109,17
0,125354,10,1,77,17
0,95035,11,1,184,17
0,95051,12,1,80,17
0,95103,13,1,15,17
0,95057,14,1,86,17
0,95053,15,1,80,17
0,95025,16,1,75,17
0,95047,17,1,111,17
0,95045,18,1,94,17
0,95038,19,1,95,17
0,95020,20,1,128,17
0,95059,21,1,110,17
0,136176,22,1,39,17
0,95031,23,1,153,17
0,95054,24,1,72,17
0,95056,25,1,84,17
0,95041,26,1,92,17
0,95043,27,1,100,17
0,95023,28,1,160,17
0,95052,29,1,93,17
0,95021,30,1,167,17
0,95055,31,1,88,17
0,95027,32,1,80,17
0,95019,33,1,12,17
0,95039,34,1,96,17
0,95046,35,1,86,17
0,95060,36,1,108,17
0,95026,37,1,86,17
0,95024,38,1,93,17
0,95042,39,1,89,17
0,95040,40,1,91,17
0,131819,41,1,38,17
0,95048,42,1,66,17
0,95044,43,1,79,17
0,95049,44,1,14,17
0,95018,45,1,16,17
0,129655,46,1,3,17
0,95104,47,1,11,17
0,135698,48,1,128,17
0,95064,1,1,605,18
0,95065,2,1,516,18
0,95071,3,1,503,18
0,95062,4,1,552,18
0,132193,5,1,491,18
0,95063,6,1,450,18
0,95059,7,2,502,18
1,95068,7,2,502,18
0,95067,8,1,344,18
0,95066,9,1,506,18
0,95061,10,1,378,18
0,95030,11,1,141,18
0,95022,12,1,157,18
0,95032,13,2,274,18
1,95108,13,2,274,18
0,125354,14,1,77,18
0,95035,15,1,184,18
0,127257,16,1,255,18
0,95051,17,1,80,18
0,95103,18,1,15,18
0,95057,19,1,86,18
0,95053,20,1,80,18
0,95025,21,1,75,18
0,95047,22,1,111,18
0,95037,23,1,174,18
0,95045,24,1,94,18
0,95038,25,1,95,18
0,95020,26,1,128,18
0,136176,27,1,39,18
0,95031,28,1,153,18
0,95033,29,1,135,18
0,95054,30,1,72,18
0,95058,31,1,99,18
0,95056,32,1,84,18
0,134849,33,1,79,18
0,95034,34,1,141,18
0,95041,35,1,92,18
0,95043,36,1,100,18
0,95023,37,1,160,18
0,95052,38,1,93,18
0,95021,39,1,167,18
0,95055,40,1,88,18
0,95027,41,1,80,18
0,95019,42,1,12,18
0,95039,43,1,96,18
0,95046,44,1,86,18
0,95060,45,1,108,18
0,95026,46,1,86,18
0,95024,47,1,93,18
0,95042,48,1,89,18
0,95040,49,1,91,18
0,131819,50,1,38,18
0,95048,51,1,66,18
0,95044,52,1,79,18
0,95049,53,1,14,18
0,95018,54,1,16,18
0,129655,55,1,3,18
0,95104,56,1,11,18
0,135698,57,1,128,18
0,95064,1,1,605,19
0,95065,2,2,1018,19
1,95071,2,2,1018,19
0,95062,3,2,708,19
1,95023,3,2,708,19
0,132193,4,1,491,19
0,95032,5,2,616,19
1,95063,5,2,616,19
0,95068,6,1,393,19
