,urn,component,size,size_hh,n
1,95061,2,9,4011,70
2,95062,2,9,4011,70
3,95063,2,9,4011,70
4,95065,2,9,4011,70
5,95066,2,9,4011,70
6,95067,2,9,4011,70
7,95068,2,9,4011,70
8,95071,2,9,4011,70
0,95108,3,1,53,70
0,136176,4,1,39,70
0,95018,5,1,16,70
0,129655,6,1,3,70
0,95104,7,1,11,70
0,95064,1,1,605,71
0,95065,2,1,516,71
0,95068,3,3,1415,71
1,95062,3,3,1415,71
2,95071,3,3,1415,71
0,132193,4,1,491,71
0,95063,5,1,450,71
0,95067,6,1,344,71
0,95066,7,1,506,71
0,95061,8,1,378,71
0,95108,9,1,53,71
0,136176,10,1,39,71
0,95018,11,1,16,71
0,129655,12,1,3,71
0,95104,13,1,11,71
0,95064,1,1,605,72
0,95065,2,4,1907,72
1,95068,2,4,1907,72
2,95062,2,4,1907,72
3,132193,2,4,1907,72
0,95071,3,1,503,72
0,95061,4,2,822,72
1,95063,4,2,822,72
0,95067,5,1,344,72
0,95066,6,1,506,72
0,95108,7,1,53,72
0,136176,8,1,39,72
0,95018,9,1,16,72
0,129655,10,1,3,72
0,95104,11,1,11,72
0,95064,1,2,657,73
1,95108,1,2,657,73
0,136176,2,6,2394,73
1,95061,2,6,2394,73
2,95062,2,6,2394,73
3,95063,2,6,2394,73
4,95065,2,6,2394,73
5,95066,2,6,2394,73
0,95068,3,2,893,73
1,95071,3,2,893,73
0,132193,4,1,491,73
0,95067,5,1,344,73
0,95018,6,1,16,73
0,129655,7,1,3,73
0,95104,8,1,11,73
0,95064,1,2,1089,74
1,132193,1,2,1089,74
0,95062,2,5,2346,74
1,95063,2,5,2346,74
2,95065,2,5,2346,74
3,95066,2,5,2346,74
4,95068,2,5,2346,74
0,95067,3,2,844,74
1,95071,3,2,844,74
0,95061,4,1,378,74
0,95108,5,1,53,74
0,136176,6,1,39,74
0,95018,7,1,16,74
0,129655,8,1,3,74
0,95104,9,1,11,74
0,132193,1,9,3843,75
1,95108,1,9,3843,75
2,95061,1,9,3843,75
3,95062,1,9,3843,75
4,95063,1,9,3843,75
5,95064,1,9,3843,75
6,95065,1,9,3843,75
7,95068,1,9,3843,75
8,95071,1,9,3843,75
0,95067,2,1,344,75
0,95066,3,1,506,75
0,136176,4,1,39,75
0,95018,5,1,16,75
0,129655,6,1,3,75
0,95104,7,1,11,75
0,95064,1,3,1104,76
1,132193,1,3,1104,76
2,95018,1,3,1104,76
0,95061,2,6,2762,76
1,95062,2,6,2762,76
2,95065,2,6,2762,76
3,95066,2,6,2762,76
4,95068,2,6,2762,76
5,95071,2,6,2762,76
0,95063,3,1,450,76
0,95067,4,1,344,76
0,95108,5,1,53,76
0,136176,6,1,39,76
0,129655,7,1,3,76
0,95104,8,1,11,76
0,95064,1,1,605,77
0,132193,2,5,2392,77
1,95062,2,5,2392,77
2,95065,2,5,2392,77
3,95066,2,5,2392,77
4,95068,2,5,2392,77
0,95071,3,1,503,77
0,95108,4,3,873,77
1,95061,4,3,873,77
2,95063,4,3,873,77
0,95067,5,1,344,77
0,136176,6,1,39,77
0,95018,7,1,16,77
0,129655,8,1,3,77
0,95104,9,1,11,77
0,95064,1,1,605,78
0,95065,2,1,516,78
0,95108,3,6,2271,78
1,95061,3,6,2271,78
2,95062,3,6,2271,78
3,95063,3,6,2271,78
4,95068,3,6,2271,78
5,95071,3,6,2271,78
0,132193,4,1,491,78
0,95067,5,1,344,78
0,95066,6,1,506,78
0,136176,7,1,39,78
0,95018,8,1,16,78
0,129655,9,1,3,78
0,95104,10,1,11,78
0,95064,1,1,605,79
0,95065,2,4,1907,79
1,95066,2,4,1907,79
2,95068,2,4,1907,79
3,95062,2,4,1907,79
0,95071,3,1,503,79
0,132193,4,1,491,79
0,95018,5,4,1177,79
1,95067,5,4,1177,79
2,95061,5,4,1177,79
3,95063,5,4,1177,79
0,95108,6,1,53,79
0,136176,7,1,39,79
0,129655,8,1,3,79
0,95104,9,1,11,79
0,95064,1,3,1104,80
1,132193,1,3,1104,80
2,95018,1,3,1104,80
0,95065,2,4,1869,80
1,95068,2,4,1869,80
2,95062,2,4,1869,80
3,95063,2,4,1869,80
0,95071,3,1,503,80
0,95067,4,1,344,80
0,95066,5,1,506,80
0,95108,6,2,429,80
1,95061,6,2,429,80
0,136176,7,1,39,80
0,129655,8,1,3,80
0,95104,9,1,11,80
0,95064,1,1,605,81
0,95061,2,7,3041,81
1,95062,2,7,3041,81
2,95063,2,7,3041,81
3,95065,2,7,3041,81
4,95066,2,7,3041,81
5,95067,2,7,3041,81
6,95068,2,7,3041,81
0,95071,3,1,503,81
0,132193,4,1,491,81
0,95108,5,1,53,81
0,136176,6,1,39,81
0,95018,7,1,16,81
0,129655,8,1,3,81
0,95104,9,1,11,81
0,95064,1,1,605,82
0,132193,2,7,3184,82
1,95061,2,7,3184,82
2,95062,2,7,3184,82
3,95063,2,7,3184,82
4,95065,2,7,3184,82
5,95066,2,7,3184,82
6,95068,2,7,3184,82
0,95071,3,1,503,82
0,95067,4,1,344,82
0,95108,5,1,53,82
0,136176,6,1,39,82
0,95018,7,1,16,82
0,129655,8,1,3,82
0,95104,9,1,11,82
0,95064,1,2,1089,83
1,132193,1,2,1089,83
0,95065,2,1,516,83
0,95071,3,1,503,83
0,95068,4,3,1286,83
1,95061,4,3,1286,83
2,95062,4,3,1286,83
0,95066,5,2,948,83
1,95063,5,2,948,83
0,95067,6,2,396,83
1,95108,6,2,396,83
0,136176,7,1,39,83
0,95018,8,1,16,83
0,129655,9,1,3,83
0,95104,10,1,11,83
0,95064,1,1,605,84
0,95061,2,7,3195,84
1,95062,2,7,3195,84
2,95063,2,7,3195,84
3,95065,2,7,3195,84
4,95066,2,7,3195,84
5,95068,2,7,3195,84
6,95071,2,7,3195,84
0,132193,3,1,491,84
0,95067,4,1,344,84
0,95108,5,1,53,84
0,136176,6,1,39,84
0,95018,7,1,16,84
0,129655,8,1,3,84
0,95104,9,1,11,84
0,95064,1,1,605,85
0,95065,2,1,516,85
0,95071,3,1,503,85
0,95066,4,4,1780,85
1,95068,4,4,1780,85
2,95061,4,4,1780,85
3,95062,4,4,1780,85
0,132193,5,1,491,85
0,95063,6,1,450,85
0,95067,7,1,344,85
0,95108,8,1,53,85
0,136176,9,1,39,85
0,95018,10,1,16,85
0,129655,11,1,3,85
0,95104,12,1,11,85
0,95064,1,2,1089,86
1,132193,1,2,1089,86
0,95065,2,4,1907,86
1,95066,2,4,1907,86
2,95068,2,4,1907,86
3,95062,2,4,1907,86
0,95061,3,2,879,86
1,95071,3,2,879,86
0,95067,4,2,791,86
1,95063,4,2,791,86
0,95108,5,1,53,86
0,136176,6,1,39,86
0,95018,7,1,16,86
0,129655,8,1,3,86
0,95104,9,1,11,86
0,95064,1,1,605,87
0,132193,2,9,3724,87
1,95108,2,9,3724,87
2,95061,2,9,3724,87
3,95062,2,9,3724,87
4,95063,2,9,3724,87
5,95065,2,9,3724,87
6,95066,2,9,3724,87
7,95068,2,9,3724,87
8,95071,2,9,3724,87
0,95067,3,1,344,87
0,136176,4,1,39,87
0,95018,5,1,16,87
0,129655,6,1,3,87
0,95104,7,1,11,87
0,95064,1,1,605,88
0,95065,2,2,568,88
1,95108,2,2,568,88
0,95071,3,1,503,88
0,95068,4,2,919,88
1,95062,4,2,919,88
0,132193,5,2,866,88
1,95061,5,2,866,88
0,95066,6,3,1289,88
1,95067,6,3,1289,88
2,95063,6,3,1289,88
0,136176,7,1,39,88
0,95018,8,1,16,88
0,129655,9,1,3,88
0,95104,10,1,11,88
0,132193,1,10,3841,89
1,95108,1,10,3841,89
2,95018,1,10,3841,89
3,95061,1,10,3841,89
4,95062,1,10,3841,89
5,95063,1,10,3841,89
6,95064,1,10,3841,89
7,95065,1,10,3841,89
8,95066,1,10,3841,89
9,95068,1,10,3841,89
0,95071,2,1,503,89
0,95067,3,1,344,89
0,136176,4,1,39,89
0,129655,5,1,3,89
0,95104,6,1,11,89
0,95064,1,2,657,90
1,95108,1,2,657,90
0,95065,2,1,516,90
0,95061,3,6,2706,90
1,95062,3,6,2706,90
2,95063,3,6,2706,90
3,95066,3,6,2706,90
4,95068,3,6,2706,90
5,95071,3,6,2706,90
0,132193,4,1,491,90
0,95067,5,1,344,90
0,136176,6,1,39,90
0,95018,7,1,16,90
0,129655,8,1,3,90
0,95104,9,1,11,90
0,95064,1,1,605,91
0,132193,2,5,2392,91
1,95062,2,5,2392,91
2,95065,2,5,2392,91
3,95066,2,5,2392,91
4,95068,2,5,2392,91
0,95071,3,1,503,91
0,95063,4,1,450,91
0,95067,5,1,344,91
0,95061,6,1,378,91
0,95108,7,1,53,91
0,136176,8,1,39,91
0,95018,9,1,16,91
0,129655,10,1,3,91
0,95104,11,1,11,91
0,95064,1,2,1089,92
1,132193,1,2,1089,92
0,95065,2,4,1786,92
1,95068,2,4,1786,92
2,95061,2,4,1786,92
3,95062,2,4,1786,92
0,95071,3,1,503,92
0,95066,4,3,1289,92
1,95067,4,3,1289,92
2,95063,4,3,1289,92
0,95108,5,1,53,92
0,136176,6,1,39,92
0,95018,7,1,16,92
0,129655,8,1,3,92
0,95104,9,1,11,92
0,132193,1,7,3012,93
1,95018,1,7,3012,93
2,95062,1,7,3012,93
3,95064,1,7,3012,93
4,95065,1,7,3012,93
5,95068,1,7,3012,93
6,95071,1,7,3012,93
0,95067,2,2,791,93
1,95063,2,2,791,93
0,95066,3,1,506,93
0,95061,4,1,378,93
0,95108,5,1,53,93
0,136176,6,1,39,93
0,129655,7,1,3,93
0,95104,8,1,11,93
0,132193,1,5,1956,94
1,95108,1,5,1956,94
2,95061,1,5,1956,94
3,95063,1,5,1956,94
4,95064,1,5,1956,94
0,136176,2,4,1459,94
1,95065,2,4,1459,94
2,95068,2,4,1459,94
3,95062,2,4,1459,94
0,95071,3,1,503,94
0,95067,4,1,344,94
0,95066,5,1,506,94
0,95018,6,1,16,94
0,129655,7,1,3,94
0,95104,8,1,11,94
0,95064,1,1,605,95
0,95065,2,3,1422,95
1,95068,2,3,1422,95
2,95062,2,3,1422,95
0,95071,3,1,503,95
0,132193,4,1,491,95
0,95061,5,2,822,95
1,95063,5,2,822,95
0,95067,6,1,344,95
0,95066,7,1,506,95
0,95108,8,1,53,95
0,136176,9,1,39,95
0,95018,10,1,16,95
0,129655,11,1,3,95
0,95104,12,1,11,95
0,95064,1,1,605,96
0,95065,2,1,516,96
0,95071,3,1,503,96
0,95066,4,3,1414,96
1,95068,4,3,1414,96
2,95062,4,3,1414,96
0,132193,5,3,1309,96
1,95061,5,3,1309,96
2,95063,5,3,1309,96
0,95067,6,1,344,96
0,95108,7,1,53,96
0,136176,8,1,39,96
0,95018,9,1,16,96
0,129655,10,1,3,96
0,95104,11,1,11,96
0,132193,1,8,3341,97
1,136176,1,8,3341,97
2,95061,1,8,3341,97
3,95062,1,8,3341,97
4,95063,1,8,3341,97
5,95064,1,8,3341,97
6,95065,1,8,3341,97
7,95068,1,8,3341,97
0,95071,2,1,503,97
0,95067,3,1,344,97
0,95066,4,1,506,97
0,95108,5,1,53,97
0,95018,6,1,16,97
0,129655,7,1,3,97
0,95104,8,1,11,97
0,95064,1,1,605,98
0,95065,2,1,516,98
0,132193,3,7,3038,98
1,95061,3,7,3038,98
2,95062,3,7,3038,98
3,95063,3,7,3038,98
4,95067,3,7,3038,98
5,95068,3,7,3038,98
6,95071,3,7,3038,98
0,95066,4,1,506,98
0,95108,5,1,53,98
0,136176,6,1,39,98
0,95018,7,1,16,98
0,129655,8,1,3,98
0,95104,9,1,11,98
0,132193,1,9,3827,99
1,95108,1,9,3827,99
2,95061,1,9,3827,99
3,95062,1,9,3827,99
4,95063,1,9,3827,99
5,95064,1,9,3827,99
6,95065,1,9,3827,99
7,95066,1,9,3827,99
8,95068,1,9,3827,99
0,95071,2,1,503,99
0,95067,3,1,344,99
0,136176,4,1,39,99
0,95018,5,1,16,99
0,129655,6,1,3,99
0,95104,7,1,11,99
0,95064,1,1,605,100
0,132193,2,6,2901,100
1,95061,2,6,2901,100
2,95062,2,6,2901,100
3,95065,2,6,2901,100
4,95066,2,6,2901,100
5,95071,2,6,2901,100
0,95063,3,1,450,100
0,95068,4,1,393,100
0,95067,5,1,344,100
0,95108,6,1,53,100
0,136176,7,1,39,100
0,95018,8,1,16,100
0,129655,9,1,3,100
0,95104,10,1,11,100
