,urn,component,size,size_hh,n
0,95021,31,1,81,7
0,95055,32,1,45,7
0,95027,33,1,42,7
0,95019,34,1,4,7
0,95062,35,2,219,7
1,95039,35,2,219,7
0,95071,36,1,143,7
0,95052,37,1,46,7
0,95046,38,1,40,7
0,95060,39,1,53,7
0,95026,40,1,41,7
0,95024,41,2,160,7
1,95061,41,2,160,7
0,95042,42,1,38,7
0,95068,43,1,110,7
0,95040,44,1,41,7
0,131819,45,1,16,7
0,95048,46,1,26,7
0,95108,47,1,35,7
0,95044,48,1,32,7
0,95049,49,1,1,7
0,95018,50,1,7,7
0,95104,51,1,5,7
0,136176,52,1,22,7
0,135698,53,1,49,7
0,95064,1,2,338,8
1,132193,1,2,338,8
0,95046,2,3,214,8
1,95030,2,3,214,8
2,95063,2,3,214,8
0,95022,3,1,81,8
0,125354,4,1,33,8
0,95035,5,1,89,8
0,127257,6,1,132,8
0,95066,7,1,173,8
0,95065,8,1,152,8
0,95051,9,1,43,8
0,95103,10,1,3,8
0,95057,11,1,37,8
0,95053,12,1,34,8
0,95025,13,1,23,8
0,95047,14,1,59,8
0,95037,15,2,147,8
1,95031,15,2,147,8
0,95045,16,1,38,8
0,95038,17,1,45,8
0,95020,18,1,64,8
0,95059,19,1,45,8
0,95032,20,1,71,8
0,95033,21,2,173,8
1,95061,21,2,173,8
0,95054,22,1,26,8
0,95058,23,1,50,8
0,95056,24,1,33,8
0,134849,25,1,36,8
0,95034,26,1,65,8
0,95041,27,1,42,8
0,95043,28,1,39,8
0,95023,29,1,68,8
0,95021,30,1,81,8
0,95055,31,1,45,8
0,95027,32,2,151,8
1,95068,32,2,151,8
0,95019,33,1,4,8
0,95039,34,1,51,8
0,95071,35,1,143,8
0,95052,36,1,46,8
0,95108,37,2,87,8
1,95060,37,2,87,8
0,95026,38,1,41,8
0,95024,39,1,42,8
0,95042,40,1,38,8
0,95040,41,1,41,8
0,131819,42,1,16,8
0,95048,43,1,26,8
0,95044,44,1,32,8
0,95062,45,1,169,8
0,95067,46,1,91,8
0,95049,47,1,1,8
0,95018,48,1,7,8
0,95104,49,1,5,8
0,136176,50,1,22,8
0,135698,51,1,49,8
0,95064,1,1,197,9
0,95030,2,1,52,9
0,95022,3,1,81,9
0,125354,4,2,96,9
1,95020,4,2,96,9
0,95035,5,1,89,9
0,127257,6,1,132,9
0,95066,7,1,173,9
0,95065,8,1,152,9
0,95061,9,2,245,9
1,95063,9,2,245,9
0,95051,10,1,43,9
0,95103,11,1,3,9
0,132193,12,1,143,9
0,95057,13,1,37,9
0,95053,14,1,34,9
0,95025,15,1,23,9
0,95047,16,1,59,9
0,95037,17,1,81,9
0,95045,18,1,38,9
0,95038,19,1,45,9
0,95059,20,1,45,9
0,95032,21,1,71,9
0,95031,22,1,67,9
0,95033,23,1,55,9
0,95054,24,1,26,9
0,95058,25,1,50,9
0,95056,26,1,33,9
0,134849,27,1,36,9
0,95034,28,1,65,9
0,95041,29,2,132,9
1,95067,29,2,132,9
0,95043,30,1,39,9
0,95023,31,1,68,9
0,95021,32,1,81,9
0,95055,33,1,45,9
0,95027,34,1,42,9
0,95019,35,1,4,9
0,95039,36,1,51,9
0,95071,37,1,143,9
0,95052,38,1,46,9
0,95046,39,1,40,9
0,95060,40,1,53,9
0,95026,41,1,41,9
0,95024,42,1,42,9
0,95042,43,1,38,9
0,95068,44,1,110,9
0,95040,45,1,41,9
0,131819,46,1,16,9
0,95048,47,1,26,9
0,95108,48,1,35,9
0,95044,49,1,32,9
0,95062,50,1,169,9
0,95049,51,1,1,9
0,95018,52,1,7,9
0,95104,53,1,5,9
0,136176,54,1,22,9
0,135698,55,1,49,9
0,95064,1,1,197,10
0,95030,2,1,52,10
0,95022,3,1,81,10
0,125354,4,1,33,10
0,95035,5,1,89,10
0,127257,6,1,132,10
0,95066,7,2,297,10
1,95063,7,2,297,10
0,95065,8,1,152,10
0,95051,9,1,43,10
0,95103,10,1,3,10
0,132193,11,1,143,10
0,95057,12,1,37,10
0,95053,13,1,34,10
0,95025,14,1,23,10
0,95041,15,2,100,10
1,95047,15,2,100,10
0,95037,16,1,81,10
0,95045,17,1,38,10
0,95038,18,1,45,10
0,95020,19,1,64,10
0,95059,20,1,45,10
0,95032,21,1,71,10
0,95031,22,1,67,10
0,95033,23,1,55,10
0,95054,24,1,26,10
0,95058,25,1,50,10
0,95056,26,1,33,10
0,134849,27,1,36,10
0,95034,28,1,65,10
0,95043,29,1,39,10
0,95023,30,1,68,10
0,95021,31,1,81,10
0,95055,32,1,45,10
0,95027,33,1,42,10
0,95019,34,1,4,10
0,95062,35,2,219,10
1,95039,35,2,219,10
0,95071,36,1,143,10
0,95052,37,1,46,10
0,95046,38,1,40,10
0,95060,39,1,53,10
0,95026,40,1,41,10
0,95024,41,2,160,10
1,95061,41,2,160,10
0,95042,42,1,38,10
0,95068,43,1,110,10
0,95040,44,1,41,10
0,131819,45,1,16,10
0,95048,46,1,26,10
0,95108,47,1,35,10
0,95044,48,1,32,10
0,95067,49,1,91,10
0,95049,50,1,1,10
0,95018,51,1,7,10
0,95104,52,1,5,10
0,136176,53,1,22,10
0,135698,54,1,49,10
0,95064,1,2,338,11
1,132193,1,2,338,11
0,95052,2,4,339,11
1,95061,2,4,339,11
2,95030,2,4,339,11
3,95063,2,4,339,11
0,95022,3,1,81,11
0,125354,4,1,33,11
0,95035,5,1,89,11
0,127257,6,1,132,11
0,95066,7,1,173,11
0,95065,8,1,152,11
0,95051,9,1,43,11
0,95103,10,1,3,11
0,95057,11,1,37,11
0,95053,12,1,34,11
0,95025,13,1,23,11
0,95047,14,1,59,11
0,95037,15,1,81,11
0,95045,16,1,38,11
0,95038,17,1,45,11
0,95020,18,1,64,11
0,95059,19,1,45,11
0,95032,20,1,71,11
0,95031,21,1,67,11
0,95033,22,1,55,11
0,95054,23,1,26,11
0,95058,24,1,50,11
0,95056,25,1,33,11
0,134849,26,1,36,11
0,95034,27,1,65,11
0,95041,28,1,42,11
0,95043,29,1,39,11
0,95023,30,1,68,11
0,95021,31,1,81,11
0,95055,32,1,45,11
0,95027,33,1,42,11
0,95019,34,1,4,11
0,95039,35,1,51,11
0,95071,36,1,143,11
0,95046,37,1,40,11
0,95060,38,1,53,11
0,95026,39,1,41,11
0,95024,40,1,42,11
0,95042,41,1,38,11
0,95068,42,1,110,11
0,95040,43,1,41,11
0,131819,44,1,16,11
0,95048,45,1,26,11
0,95108,46,1,35,11
0,95044,47,1,32,11
0,95062,48,1,169,11
0,95067,49,1,91,11
0,95049,50,1,1,11
0,95018,51,1,7,11
0,95104,52,1,5,11
0,136176,53,1,22,11
0,135698,54,1,49,11
0,95064,1,1,197,12
0,95030,2,1,52,12
0,95022,3,1,81,12
0,125354,4,1,33,12
0,95035,5,1,89,12
0,127257,6,1,132,12
0,95066,7,1,173,12
0,95065,8,1,152,12
0,95052,9,3,210,12
1,95046,9,3,210,12
2,95063,9,3,210,12
0,95051,10,1,43,12
0,95103,11,1,3,12
0,132193,12,1,143,12
0,95057,13,1,37,12
0,95053,14,1,34,12
0,95025,15,1,23,12
0,95047,16,1,59,12
0,95037,17,1,81,12
0,95045,18,1,38,12
0,95038,19,1,45,12
0,95020,20,1,64,12
0,95059,21,1,45,12
0,95032,22,1,71,12
0,95031,23,1,67,12
0,95033,24,1,55,12
0,95054,25,1,26,12
0,95058,26,1,50,12
0,95056,27,1,33,12
0,134849,28,1,36,12
0,95034,29,1,65,12
0,95041,30,1,42,12
0,95043,31,1,39,12
0,95023,32,1,68,12
0,95021,33,1,81,12
0,95055,34,1,45,12
0,95027,35,1,42,12
0,95019,36,1,4,12
0,95039,37,1,51,12
0,95071,38,1,143,12
0,95060,39,1,53,12
0,95026,40,1,41,12
0,95024,41,2,160,12
1,95061,41,2,160,12
0,95042,42,1,38,12
0,95068,43,1,110,12
0,95040,44,1,41,12
0,131819,45,1,16,12
0,95048,46,1,26,12
0,95108,47,1,35,12
0,95044,48,1,32,12
0,95062,49,1,169,12
0,95067,50,1,91,12
0,95049,51,1,1,12
0,95018,52,1,7,12
0,95104,53,1,5,12
0,136176,54,1,22,12
0,135698,55,1,49,12
0,95064,1,1,197,13
0,95024,2,3,202,13
1,95068,2,3,202,13
2,95030,2,3,202,13
0,95022,3,1,81,13
0,125354,4,1,33,13
0,95035,5,1,89,13
0,127257,6,1,132,13
0,95065,7,2,323,13
1,95066,7,2,323,13
0,95063,8,1,126,13
0,95051,9,1,43,13
0,95103,10,1,3,13
0,132193,11,1,143,13
0,95057,12,1,37,13
0,95053,13,1,34,13
0,95025,14,1,23,13
0,95047,15,1,59,13
0,95037,16,1,81,13
0,95045,17,1,38,13
0,95038,18,1,45,13
0,95020,19,1,64,13
0,95059,20,1,45,13
0,95032,21,1,71,13
0,95031,22,1,67,13
0,95033,23,1,55,13
0,95054,24,1,26,13
0,95058,25,1,50,13
0,95056,26,2,85,13
1,95060,26,2,85,13
0,134849,27,1,36,13
0,95034,28,1,65,13
0,95041,29,1,42,13
0,95043,30,1,39,13
0,95023,31,1,68,13
0,95021,32,1,81,13
0,95055,33,1,45,13
0,95027,34,1,42,13
0,95019,35,1,4,13
0,95039,36,1,51,13
0,95071,37,1,143,13
0,95052,38,1,46,13
0,95046,39,1,40,13
0,95026,40,1,41,13
0,95042,41,1,38,13
0,95040,42,1,41,13
0,131819,43,1,16,13
0,95048,44,1,26,13
0,95108,45,1,35,13
0,95044,46,1,32,13
0,95062,47,1,169,13
0,95067,48,1,91,13
0,95061,49,1,120,13
0,95049,50,1,1,13
0,95018,51,1,7,13
0,95104,52,1,5,13
0,136176,53,1,22,13
0,135698,54,1,49,13
0,95064,1,1,197,14
0,95030,2,1,52,14
0,95022,3,1,81,14
0,125354,4,1,33,14
0,95035,5,1,89,14
0,127257,6,1,132,14
0,95066,7,1,173,14
0,95065,8,1,152,14
0,95057,9,2,162,14
1,95063,9,2,162,14
0,95051,10,1,43,14
0,95103,11,1,3,14
0,132193,12,1,143,14
0,95053,13,1,34,14
0,95025,14,1,23,14
0,95047,15,1,59,14
0,95037,16,1,81,14
0,95045,17,1,38,14
0,95038,18,1,45,14
0,95020,19,1,64,14
0,95059,20,1,45,14
0,95032,21,1,71,14
0,95031,22,1,67,14
0,95033,23,1,55,14
0,95054,24,1,26,14
0,95058,25,1,50,14
0,95056,26,1,33,14
0,134849,27,1,36,14
0,95034,28,1,65,14
0,95041,29,1,42,14
0,95043,30,1,39,14
0,95023,31,1,68,14
0,95021,32,1,81,14
0,95055,33,1,45,14
0,95027,34,1,42,14
0,95019,35,1,4,14
0,95039,36,1,51,14
0,95071,37,1,143,14
0,95052,38,1,46,14
0,95046,39,1,40,14
0,95060,40,1,53,14
0,95026,41,1,41,14
0,95024,42,1,42,14
0,95042,43,1,38,14
0,95068,44,1,110,14
0,95040,45,1,41,14
0,131819,46,1,16,14
0,95048,47,1,26,14
0,95108,48,1,35,14
0,95044,49,1,32,14
0,95062,50,1,169,14
0,95067,51,1,91,14
0,95061,52,1,120,14
0,95049,53,1,1,14
0,95018,54,1,7,14
0,95104,55,1,5,14
0,136176,56,1,22,14
0,135698,57,1,49,14
0,95064,1,2,277,15
1,95021,1,2,277,15
0,95030,2,2,175,15
1,95063,2,2,175,15
0,95022,3,1,81,15
0,125354,4,2,96,15
1,95020,4,2,96,15
0,95035,5,1,89,15
0,127257,6,1,132,15
0,95066,7,1,173,15
0,95065,8,1,152,15
0,95051,9,1,43,15
0,95103,10,1,3,15
0,132193,11,1,143,15
0,95057,12,1,37,15
0,95053,13,1,34,15
0,95025,14,1,23,15
0,95047,15,1,59,15
0,95037,16,1,81,15
0,95045,17,1,38,15
0,95038,18,1,45,15
0,95059,19,1,45,15
0,95032,20,2,190,15
1,95061,20,2,190,15
0,95031,21,1,67,15
0,95033,22,1,55,15
0,95054,23,1,26,15
0,95058,24,1,50,15
0,95056,25,1,33,15
0,134849,26,1,36,15
0,95034,27,1,65,15
0,95041,28,1,42,15
0,95043,29,1,39,15
0,95023,30,1,68,15
0,95055,31,1,45,15
0,95027,32,1,42,15
0,95019,33,1,4,15
0,95039,34,1,51,15
0,95071,35,1,143,15
0,95052,36,1,46,15
0,95046,37,1,40,15
0,95060,38,1,53,15
0,95026,39,1,41,15
0,95024,40,1,42,15
0,95042,41,1,38,15
0,95068,42,1,110,15
0,95040,43,1,41,15
0,131819,44,1,16,15
0,95048,45,1,26,15
0,95108,46,1,35,15
0,95044,47,1,32,15
0,95062,48,1,169,15
0,95067,49,1,91,15
0,95049,50,1,1,15
0,95018,51,1,7,15
0,95104,52,1,5,15
0,136176,53,1,22,15
0,135698,54,1,49,15
0,95064,1,1,197,16
0,95030,2,1,52,16
0,95022,3,1,81,16
0,125354,4,1,33,16
0,95035,5,1,89,16
0,127257,6,2,274,16
1,132193,6,2,274,16
0,95066,7,1,173,16
0,95065,8,1,152,16
0,95020,9,3,227,16
1,95046,9,3,227,16
2,95063,9,3,227,16
0,95051,10,1,43,16
0,95103,11,1,3,16
0,95057,12,1,37,16
0,95053,13,1,34,16
0,95025,14,1,23,16
0,95047,15,1,59,16
0,95037,16,1,81,16
0,95045,17,1,38,16
0,95038,18,1,45,16
0,95059,19,1,45,16
0,95032,20,1,71,16
0,95031,21,1,67,16
0,95033,22,3,282,16
1,95068,22,3,282,16
2,95061,22,3,282,16
0,95054,23,1,26,16
0,95058,24,1,50,16
0,95056,25,1,33,16
0,134849,26,1,36,16
0,95034,27,1,65,16
0,95041,28,2,132,16
1,95067,28,2,132,16
0,95043,29,1,39,16
0,95023,30,1,68,16
0,95019,31,2,84,16
1,95021,31,2,84,16
0,95055,32,1,45,16
0,95027,33,1,42,16
0,95039,34,1,51,16
0,95071,35,1,143,16
0,95052,36,1,46,16
0,95060,37,1,53,16
0,95026,38,1,41,16
0,95024,39,1,42,16
0,95042,40,1,38,16
0,95040,41,1,41,16
0,131819,42,1,16,16
0,95048,43,1,26,16
0,95108,44,1,35,16
0,95044,45,1,32,16
0,95062,46,1,169,16
0,95049,47,1,1,16
0,95018,48,1,7,16
0,95104,49,1,5,16
0,136176,50,1,22,16
0,135698,51,1,49,16
0,95064,1,3,357,17
1,95037,1,3,357,17
2,95021,1,3,357,17
0,95030,2,1,52,17
0,95022,3,1,81,17
0,125354,4,2,96,17
1,95020,4,2,96,17
0,95035,5,1,89,17
0,127257,6,1,132,17
0,95066,7,1,173,17
0,95065,8,2,261,17
1,95068,8,2,261,17
0,95061,9,2,245,17
1,95063,9,2,245,17
0,95051,10,1,43,17
0,95103,11,1,3,17
0,132193,12,1,143,17
0,95057,13,1,37,17
0,95053,14,1,34,17
0,95025,15,1,23,17
0,95047,16,1,59,17
0,95045,17,1,38,17
0,95038,18,1,45,17
0,95059,19,1,45,17
0,95032,20,1,71,17
0,95031,21,1,67,17
0,95033,22,1,55,17
0,95054,23,1,26,17
0,95058,24,1,50,17
0,95056,25,1,33,17
0,134849,26,1,36,17
0,95034,27,1,65,17
0,95041,28,1,42,17
0,95043,29,1,39,17
0,95023,30,1,68,17
0,95055,31,1,45,17
0,95027,32,1,42,17
0,95019,33,1,4,17
0,95039,34,1,51,17
0,95071,35,1,143,17
0,95052,36,1,46,17
0,95046,37,1,40,17
0,95060,38,1,53,17
0,95026,39,1,41,17
0,95024,40,1,42,17
0,95042,41,1,38,17
0,95040,42,1,41,17
0,131819,43,1,16,17
0,95048,44,1,26,17
0,95108,45,1,35,17
0,95044,46,1,32,17
0,95062,47,1,169,17
0,95067,48,1,91,17
0,95049,49,1,1,17
0,95018,50,1,7,17
0,95104,51,1,5,17
0,136176,52,1,22,17
0,135698,53,1,49,17
0,95064,1,1,197,18
0,95033,2,2,106,18
1,95030,2,2,106,18
0,95022,3,1,81,18
0,125354,4,1,33,18
0,95035,5,1,89,18
0,127257,6,1,132,18
0,95066,7,1,173,18
0,95065,8,1,152,18
0,95063,9,1,126,18
0,95051,10,1,43,18
0,95103,11,1,3,18
0,132193,12,1,143,18
0,95057,13,1,37,18
0,95053,14,1,34,18
0,95025,15,1,23,18
0,95047,16,1,59,18
0,95037,17,1,81,18
0,95045,18,1,38,18
0,95038,19,1,45,18
0,95020,20,1,64,18
0,95059,21,1,45,18
0,95032,22,1,71,18
0,95031,23,1,67,18
0,95054,24,1,26,18
0,95058,25,1,50,18
0,95056,26,1,33,18
0,134849,27,1,36,18
0,95034,28,1,65,18
0,95041,29,1,42,18
0,95043,30,1,39,18
0,95023,31,1,68,18
0,95021,32,1,81,18
0,95055,33,1,45,18
0,95027,34,1,42,18
0,95019,35,1,4,18
0,95039,36,1,51,18
0,95071,37,1,143,18
0,95052,38,1,46,18
0,95046,39,1,40,18
0,95060,40,1,53,18
0,95026,41,1,41,18
0,95024,42,1,42,18
0,95042,43,1,38,18
0,95068,44,1,110,18
0,95040,45,1,41,18
0,131819,46,1,16,18
0,95048,47,1,26,18
0,95108,48,1,35,18
0,95044,49,1,32,18
0,95062,50,1,169,18
0,95067,51,1,91,18
0,95061,52,1,120,18
0,95049,53,1,1,18
0,95018,54,1,7,18
0,95104,55,1,5,18
0,136176,56,1,22,18
0,135698,57,1,49,18
0,95064,1,1,197,19
0,95030,2,1,52,19
0,95022,3,1,81,19
0,125354,4,1,33,19
0,95035,5,1,89,19
0,127257,6,1,132,19
0,95065,7,2,323,19
1,95066,7,2,323,19
0,95061,8,2,245,19
1,95063,8,2,245,19
0,95051,9,1,43,19
0,95103,10,1,3,19
0,132193,11,1,143,19
0,95057,12,1,37,19
0,95053,13,1,34,19
0,95025,14,1,23,19
0,95047,15,1,59,19
0,95037,16,1,81,19
0,95045,17,1,38,19
0,95038,18,1,45,19
0,95020,19,1,64,19
0,95059,20,1,45,19
0,95032,21,1,71,19
0,95031,22,1,67,19
0,95033,23,1,55,19
0,95054,24,1,26,19
0,95058,25,1,50,19
0,95056,26,2,85,19
1,95060,26,2,85,19
0,134849,27,1,36,19
