,urn,component,size,size_hh,n
0,129655,9,1,3,70
0,95104,10,1,11,70
0,95064,1,1,605,71
0,95065,2,1,516,71
0,95071,3,1,503,71
0,95062,4,1,552,71
0,132193,5,1,491,71
0,95063,6,1,450,71
0,95068,7,1,393,71
0,95067,8,1,344,71
0,95066,9,1,506,71
0,95061,10,1,378,71
0,95108,11,1,53,71
0,136176,12,1,39,71
0,95018,13,1,16,71
0,129655,14,1,3,71
0,95104,15,1,11,71
0,95064,1,1,605,72
0,95065,2,2,903,72
1,95068,2,2,903,72
0,95063,3,3,1500,72
1,95062,3,3,1500,72
2,95071,3,3,1500,72
0,132193,4,1,491,72
0,95067,5,1,344,72
0,95066,6,1,506,72
0,95061,7,1,378,72
0,95108,8,1,53,72
0,136176,9,1,39,72
0,95018,10,1,16,72
0,129655,11,1,3,72
0,95104,12,1,11,72
0,95064,1,1,605,73
0,132193,2,6,2752,73
1,95061,2,6,2752,73
2,95062,2,6,2752,73
3,95065,2,6,2752,73
4,95066,2,6,2752,73
5,95068,2,6,2752,73
0,95071,3,1,503,73
0,95063,4,1,450,73
0,95067,5,1,344,73
0,95108,6,1,53,73
0,136176,7,1,39,73
0,95018,8,1,16,73
0,129655,9,1,3,73
0,95104,10,1,11,73
0,95064,1,1,605,74
0,95065,2,2,1010,74
1,95066,2,2,1010,74
0,95061,3,5,1782,74
1,95062,3,5,1782,74
2,129655,3,5,1782,74
3,95068,3,5,1782,74
4,95071,3,5,1782,74
0,132193,4,1,491,74
0,95063,5,1,450,74
0,95067,6,1,344,74
0,95108,7,1,53,74
0,136176,8,1,39,74
0,95018,9,1,16,74
0,95104,10,1,11,74
0,95064,1,2,1089,75
1,132193,1,2,1089,75
0,95065,2,1,516,75
0,95066,3,4,1909,75
1,95068,3,4,1909,75
2,95062,3,4,1909,75
3,95071,3,4,1909,75
0,95104,4,2,460,75
1,95063,4,2,460,75
0,95067,5,1,344,75
0,95061,6,1,378,75
0,95108,7,1,53,75
0,136176,8,1,39,75
0,95018,9,1,16,75
0,129655,10,1,3,75
0,95064,1,1,605,76
0,95061,2,6,2272,76
1,95062,2,6,2272,76
2,129655,2,6,2272,76
3,95065,2,6,2272,76
4,95066,2,6,2272,76
5,95068,2,6,2272,76
0,95071,3,1,503,76
0,132193,4,1,491,76
0,95063,5,1,450,76
0,95067,6,1,344,76
0,95108,7,1,53,76
0,136176,8,1,39,76
0,95018,9,1,16,76
0,95104,10,1,11,76
0,95064,1,2,1089,77
1,132193,1,2,1089,77
0,95065,2,1,516,77
0,95071,3,1,503,77
0,95061,4,5,2213,77
1,95062,4,5,2213,77
2,95063,4,5,2213,77
3,95066,4,5,2213,77
4,95068,4,5,2213,77
0,95067,5,1,344,77
0,95108,6,1,53,77
0,136176,7,1,39,77
0,95018,8,1,16,77
0,129655,9,1,3,77
0,95104,10,1,11,77
0,95064,1,1,605,78
0,95065,2,1,516,78
0,95071,3,1,503,78
0,95068,4,2,919,78
1,95062,4,2,919,78
0,132193,5,1,491,78
0,95061,6,2,822,78
1,95063,6,2,822,78
0,95067,7,1,344,78
0,95066,8,1,506,78
0,95108,9,1,53,78
0,136176,10,1,39,78
0,95018,11,1,16,78
0,129655,12,1,3,78
0,95104,13,1,11,78
0,95064,1,1,605,79
0,95061,2,5,2270,79
1,95062,2,5,2270,79
2,95065,2,5,2270,79
3,95066,2,5,2270,79
4,95068,2,5,2270,79
0,95067,3,2,844,79
1,95071,3,2,844,79
0,132193,4,1,491,79
0,95063,5,1,450,79
0,95108,6,1,53,79
0,136176,7,1,39,79
0,95018,8,1,16,79
0,129655,9,1,3,79
0,95104,10,1,11,79
0,95064,1,1,605,80
0,95061,2,7,3195,80
1,95062,2,7,3195,80
2,95063,2,7,3195,80
3,95065,2,7,3195,80
4,95066,2,7,3195,80
5,95068,2,7,3195,80
6,95071,2,7,3195,80
0,132193,3,1,491,80
0,95067,4,1,344,80
0,95108,5,1,53,80
0,136176,6,1,39,80
0,95018,7,1,16,80
0,129655,8,1,3,80
0,95104,9,1,11,80
0,95064,1,1,605,81
0,95065,2,1,516,81
0,95071,3,1,503,81
0,95062,4,1,552,81
0,132193,5,1,491,81
0,95067,6,3,1162,81
1,95061,6,3,1162,81
2,95063,6,3,1162,81
0,95068,7,1,393,81
0,95066,8,1,506,81
0,95108,9,1,53,81
0,136176,10,1,39,81
0,95018,11,1,16,81
0,129655,12,1,3,81
0,95104,13,1,11,81
0,95064,1,1,605,82
0,95065,2,1,516,82
0,95061,3,2,879,82
1,95071,3,2,879,82
0,95068,4,2,919,82
1,95062,4,2,919,82
0,132193,5,1,491,82
0,95063,6,1,450,82
0,95067,7,1,344,82
0,95066,8,1,506,82
0,95108,9,1,53,82
0,136176,10,1,39,82
0,95018,11,1,16,82
0,129655,12,1,3,82
0,95104,13,1,11,82
0,95064,1,1,605,83
0,95065,2,3,1452,83
1,95066,2,3,1452,83
2,95063,2,3,1452,83
0,95067,3,2,844,83
1,95071,3,2,844,83
0,95068,4,2,919,83
1,95062,4,2,919,83
0,132193,5,1,491,83
0,95061,6,1,378,83
0,95108,7,1,53,83
0,136176,8,1,39,83
0,95018,9,1,16,83
0,129655,10,1,3,83
0,95104,11,1,11,83
0,95064,1,1,605,84
0,136176,2,2,553,84
1,95065,2,2,553,84
0,95067,3,4,1660,84
1,95061,3,4,1660,84
2,95063,3,4,1660,84
3,95071,3,4,1660,84
0,95068,4,2,919,84
1,95062,4,2,919,84
0,132193,5,1,491,84
0,95066,6,1,506,84
0,95108,7,1,53,84
0,95018,8,1,16,84
0,129655,9,1,3,84
0,95104,10,1,11,84
0,95064,1,2,620,85
1,95018,1,2,620,85
0,95065,2,2,1010,85
1,95066,2,2,1010,85
0,95071,3,1,503,85
0,95068,4,2,919,85
1,95062,4,2,919,85
0,132193,5,1,491,85
0,95063,6,1,450,85
0,95067,7,1,344,85
0,95061,8,1,378,85
0,95108,9,1,53,85
0,136176,10,1,39,85
0,129655,11,1,3,85
0,95104,12,1,11,85
0,132193,1,6,2997,86
1,95062,1,6,2997,86
2,95064,1,6,2997,86
3,95065,1,6,2997,86
4,95068,1,6,2997,86
5,95071,1,6,2997,86
0,95063,2,1,450,86
0,95067,3,1,344,86
0,95066,4,1,506,86
0,95108,5,2,429,86
1,95061,5,2,429,86
0,136176,6,1,39,86
0,95018,7,1,16,86
0,129655,8,1,3,86
0,95104,9,1,11,86
0,95064,1,2,1089,87
1,132193,1,2,1089,87
0,95108,2,5,1479,87
1,136176,2,5,1479,87
2,95065,2,5,1479,87
3,95066,2,5,1479,87
4,95068,2,5,1479,87
0,95071,3,1,503,87
0,95061,4,3,1369,87
1,95062,4,3,1369,87
2,95063,4,3,1369,87
0,95067,5,1,344,87
0,95018,6,1,16,87
0,129655,7,1,3,87
0,95104,8,1,11,87
0,95062,1,5,2510,88
1,95064,1,5,2510,88
2,95065,1,5,2510,88
3,95066,1,5,2510,88
4,95068,1,5,2510,88
0,95071,2,1,503,88
0,132193,3,1,491,88
0,95061,4,2,822,88
1,95063,4,2,822,88
0,95067,5,1,344,88
0,95108,6,1,53,88
0,136176,7,1,39,88
0,95018,8,1,16,88
0,129655,9,1,3,88
0,95104,10,1,11,88
0,95064,1,2,1089,89
1,132193,1,2,1089,89
0,95065,2,1,516,89
0,95067,3,4,1754,89
1,95068,3,4,1754,89
2,95062,3,4,1754,89
3,95071,3,4,1754,89
0,95066,4,3,1319,89
1,95061,4,3,1319,89
2,95063,4,3,1319,89
0,95108,5,1,53,89
0,136176,6,1,39,89
0,95018,7,1,16,89
0,129655,8,1,3,89
0,95104,9,1,11,89
0,95064,1,3,1604,90
1,95062,1,3,1604,90
2,95063,1,3,1604,90
0,95065,2,1,516,90
0,95071,3,1,503,90
0,132193,4,1,491,90
0,95068,5,1,393,90
0,95067,6,1,344,90
0,95066,7,1,506,90
0,95061,8,1,378,90
0,95108,9,1,53,90
0,136176,10,1,39,90
0,95018,11,1,16,90
0,129655,12,1,3,90
0,95104,13,1,11,90
0,95064,1,2,1089,91
1,132193,1,2,1089,91
0,95065,2,1,516,91
0,95071,3,1,503,91
0,95068,4,2,919,91
1,95062,4,2,919,91
0,95063,5,1,450,91
0,95067,6,1,344,91
0,95066,7,1,506,91
0,95061,8,1,378,91
0,95108,9,1,53,91
0,136176,10,1,39,91
0,95018,11,1,16,91
0,129655,12,1,3,91
0,95104,13,1,11,91
0,95064,1,2,1089,92
1,132193,1,2,1089,92
0,95065,2,4,1907,92
1,95066,2,4,1907,92
2,95068,2,4,1907,92
3,95062,2,4,1907,92
0,95071,3,1,503,92
0,95067,4,2,791,92
1,95063,4,2,791,92
0,95061,5,1,378,92
0,95108,6,1,53,92
0,136176,7,1,39,92
0,95018,8,1,16,92
0,129655,9,1,3,92
0,95104,10,1,11,92
0,95064,1,1,605,93
0,136176,2,3,1047,93
1,95065,2,3,1047,93
2,95066,2,3,1047,93
0,95071,3,1,503,93
0,95062,4,1,552,93
0,132193,5,1,491,93
0,95063,6,1,450,93
0,95068,7,1,393,93
0,95067,8,1,344,93
0,95061,9,1,378,93
0,95108,10,1,53,93
0,95018,11,1,16,93
0,129655,12,1,3,93
0,95104,13,1,11,93
0,95064,1,1,605,94
0,95065,2,2,1010,94
1,95066,2,2,1010,94
0,95068,3,4,1780,94
1,95061,3,4,1780,94
2,95062,3,4,1780,94
3,95071,3,4,1780,94
0,132193,4,1,491,94
0,95063,5,1,450,94
0,95067,6,2,396,94
1,95108,6,2,396,94
0,136176,7,1,39,94
0,95018,8,1,16,94
0,129655,9,1,3,94
0,95104,10,1,11,94
0,95064,1,1,605,95
0,95065,2,1,516,95
0,95071,3,1,503,95
0,95068,4,2,919,95
1,95062,4,2,919,95
0,132193,5,1,491,95
0,95063,6,1,450,95
0,95067,7,1,344,95
0,95066,8,1,506,95
0,95061,9,1,378,95
0,95108,10,1,53,95
0,136176,11,1,39,95
0,95018,12,1,16,95
0,129655,13,1,3,95
0,95104,14,1,11,95
0,95064,1,1,605,96
0,136176,2,2,553,96
1,95065,2,2,553,96
0,95062,3,6,2684,96
1,95063,3,6,2684,96
2,95066,3,6,2684,96
3,95067,3,6,2684,96
4,95068,3,6,2684,96
5,95071,3,6,2684,96
0,132193,4,1,491,96
0,95061,5,1,378,96
0,95108,6,1,53,96
0,95018,7,1,16,96
0,129655,8,1,3,96
0,95104,9,1,11,96
0,132193,1,7,3436,97
1,95061,1,7,3436,97
2,95062,1,7,3436,97
3,95063,1,7,3436,97
4,95064,1,7,3436,97
5,95065,1,7,3436,97
6,95066,1,7,3436,97
0,95068,2,2,893,97
1,95071,2,2,893,97
0,95067,3,1,344,97
0,95108,4,1,53,97
0,136176,5,1,39,97
0,95018,6,1,16,97
0,129655,7,1,3,97
0,95104,8,1,11,97
0,95064,1,1,605,98
0,95065,2,3,941,98
1,95108,2,3,941,98
2,95061,2,3,941,98
0,95067,3,2,844,98
1,95071,3,2,844,98
0,95068,4,2,919,98
1,95062,4,2,919,98
0,132193,5,1,491,98
0,95063,6,1,450,98
0,95066,7,1,506,98
0,136176,8,1,39,98
0,95018,9,1,16,98
0,129655,10,1,3,98
0,95104,11,1,11,98
0,95064,1,1,605,99
0,95065,2,3,1452,99
1,95066,2,3,1452,99
2,95063,2,3,1452,99
0,95108,3,5,1830,99
1,95061,3,5,1830,99
2,95062,3,5,1830,99
3,95068,3,5,1830,99
4,95071,3,5,1830,99
0,132193,4,1,491,99
0,95067,5,1,344,99
0,136176,6,1,39,99
0,95018,7,1,16,99
0,129655,8,1,3,99
0,95104,9,1,11,99
0,95064,1,1,605,100
0,136176,2,5,2086,100
1,95062,2,5,2086,100
2,95065,2,5,2086,100
3,95066,2,5,2086,100
4,95071,2,5,2086,100
0,132193,3,1,491,100
0,95061,4,2,822,100
1,95063,4,2,822,100
0,95068,5,1,393,100
0,95067,6,1,344,100
0,95108,7,1,53,100
0,95018,8,1,16,100
0,129655,9,1,3,100
0,95104,10,1,11,100
